subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
Lectionaries--Early works to 1800,a--v,0,,Lectionaries;Early works,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1411636
Lectionaries--Early works to 1800.,a--v,0,,Lectionaries;Early works,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1411636
Lectionaries--Specimens,a--v,0,,Lectionaries;Specimens,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423861
Lectionaries--Specimens.,a--v,0,,Lectionaries;Specimens,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423861
Lectionaries.,a,fast,http://id.worldcat.org/fast/995270,Lectionaries,http://id.worldcat.org/fast/995270
Lectionary,,openn-keywords,,Lectionaries,http://id.worldcat.org/fast/995270
Legal,,openn-keywords,,Law,http://id.worldcat.org/fast/993678
Legal documents,a,0,http://id.loc.gov/authorities/subjects/sh85075742,Legal documents,http://id.worldcat.org/fast/995459
Legal documents,a,fast,http://id.worldcat.org/fast/995459,Legal documents,http://id.worldcat.org/fast/995459
Legal documents--Belgium--History--18th century,a--z--x--y,0,,Legal documents;Belgium;History;Eighteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/904058
Legal documents--England,a--z,0,,Legal documents;England,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1219920
Legal documents--Flanders--History--15th century,a--z--x--y,0,,Legal documents;Europe--Flanders;History;Fifteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1245991;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Legal documents--France--17th century,a--z--y,0,,Legal documents;France;Seventeenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1113663
Legal documents--France--18th century,a--z--y,0,,Legal documents;France;Eighteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/904058
Legal documents--France--History,a--z--x,0,,Legal documents;France;History,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235
Legal documents.,a,fast,http://id.worldcat.org/fast/995459,Legal documents,http://id.worldcat.org/fast/995459
Legal documents.,a,0,http://id.loc.gov/authorities/subjects/sh85075742,Legal documents,http://id.worldcat.org/fast/995459
Legal maxims (Canon law),a,fast,http://id.worldcat.org/fast/995509,Legal maxims (Canon law),http://id.worldcat.org/fast/995509
Legal maxims (Canon law)--Early works to 1800,a--v,0,,Legal maxims (Canon law);Early works,http://id.worldcat.org/fast/995509;http://id.worldcat.org/fast/1411636
Legal maxims (Canon law)--Early works to 1800.,a--v,0,,Legal maxims (Canon law);Early works,http://id.worldcat.org/fast/995509;http://id.worldcat.org/fast/1411636
Legal maxims (Roman law),a,fast,http://id.worldcat.org/fast/995511,Legal maxims (Roman law),http://id.worldcat.org/fast/995511
Legal maxims (Roman law)--Early works to 1800,a--v,0,,Legal maxims (Roman law);Early works,http://id.worldcat.org/fast/995511;http://id.worldcat.org/fast/1411636
Legal maxims (Roman law)--Early works to 1800.,a--v,0,,Legal maxims (Roman law);Early works,http://id.worldcat.org/fast/995511;http://id.worldcat.org/fast/1411636
Legal opinions--Manuscripts--Specimens,a--v--v,0,,Court decisions and opinions;Manuscripts;Specimens,http://id.worldcat.org/fast/1774257;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1423861
Legends--Rome--Poetry,a--z--v,0,http://id.loc.gov/authorities/subjects/sh2008106703,Legends;Rome (Empire);Poetry,http://id.worldcat.org/fast/995592;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828
Legends--Rome--Poetry.,a--z--v,0,http://id.loc.gov/authorities/subjects/sh2008106703,Legends;Rome (Empire);Poetry,http://id.worldcat.org/fast/995592;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828
Lent,a,fast,http://id.worldcat.org/fast/996188,Lent,http://id.worldcat.org/fast/996188
Lent--Early works to 1800,a--v,0,,Lent;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1411636
Lent--Early works to 1800.,a--v,0,,Lent;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1411636
Lent--Liturgy,a--x,fast,http://id.worldcat.org/fast/996190,Lent--Liturgy,http://id.worldcat.org/fast/996190
Lent--Liturgy--Texts,a--x--v,0,,Lent--Liturgy;Liturgics;Texts,http://id.worldcat.org/fast/996190;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705
Lent--Liturgy--Texts.,a--x--v,0,,Lent--Liturgy;Liturgics;Texts,http://id.worldcat.org/fast/996190;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705
Lent--Liturgy.,a--x,fast,http://id.worldcat.org/fast/996190,Lent--Liturgy,http://id.worldcat.org/fast/996190
Lent--Prayers and devotions--Early works to 1800,a--x--v,0,,Lent;Prayers and devotions;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636
Lent--Prayers and devotions--Early works to 1800.,a--x--v,0,,Lent;Prayers and devotions;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636
Lent.,a,fast,http://id.worldcat.org/fast/996188,Lent,http://id.worldcat.org/fast/996188
Letter writing,a,fast,http://id.worldcat.org/fast/996699,Letter writing,http://id.worldcat.org/fast/996699
"Letter writing, German",a,0,http://id.loc.gov/authorities/subjects/sh85076225,"Letter writing, German",http://id.worldcat.org/fast/996724
"Letter writing, German",a,fast,http://id.worldcat.org/fast/996724,"Letter writing, German",http://id.worldcat.org/fast/996724
"Letter writing, German.",a,fast,http://id.worldcat.org/fast/996724,"Letter writing, German",http://id.worldcat.org/fast/996724
"Letter writing, German.",a,0,http://id.loc.gov/authorities/subjects/sh85076225,"Letter writing, German",http://id.worldcat.org/fast/996724
"Letter writing, Latin--Early works to 1800",a--v,0,,"Letter writing, Latin;Early works",http://id.worldcat.org/fast/996740;http://id.worldcat.org/fast/1411636
"Letter writing, Latin--Early works to 1800.",a--v,0,,"Letter writing, Latin;Early works",http://id.worldcat.org/fast/996740;http://id.worldcat.org/fast/1411636
"Letter writing, Turkish",a,0,http://id.loc.gov/authorities/subjects/sh85076234,"Letter writing, Turkish",http://id.worldcat.org/fast/996758
"Letter writing, Turkish",a,fast,(OCoLC)fst00996758,"Letter writing, Turkish",http://id.worldcat.org/fast/996758
Letter writing--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2009129554,Letter writing;Early works,http://id.worldcat.org/fast/996699;http://id.worldcat.org/fast/1411636
Letter writing--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2009129554,Letter writing;Early works,http://id.worldcat.org/fast/996699;http://id.worldcat.org/fast/1411636
"Letter writing--Handbooks, manuals, etc.--Early works to 1800",a--v--v,0,,Letter writing;Handbooks and manuals;Early works,http://id.worldcat.org/fast/996699;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636
"Letter writing--Handbooks, manuals, etc.--Early works to 1800.",a--v--v,0,,Letter writing;Handbooks and manuals;Early works,http://id.worldcat.org/fast/996699;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636
Letter writing.,a,fast,http://id.worldcat.org/fast/996699,Letter writing,http://id.worldcat.org/fast/996699
"Letters, Papal",a,fast,http://id.worldcat.org/fast/996800,"Letters, Papal",http://id.worldcat.org/fast/996800
"Letters, Papal",a,0,http://id.loc.gov/authorities/subjects/sh85076241,"Letters, Papal",http://id.worldcat.org/fast/996800
"Letters, Papal.",a,0,http://id.loc.gov/authorities/subjects/sh85076241,"Letters, Papal",http://id.worldcat.org/fast/996800
"Letters, Papal.",a,fast,http://id.worldcat.org/fast/996800,"Letters, Papal",http://id.worldcat.org/fast/996800
Letters--Early works to 1800,a--v,0,,Correspondence;Early works,http://id.worldcat.org/fast/2003288;http://id.worldcat.org/fast/1411636
Letters--Early works to 1800.,a--v,0,,Correspondence;Early works,http://id.worldcat.org/fast/2003288;http://id.worldcat.org/fast/1411636
Liban--Descriptions et voyages--Ouvrages avant 1800,a--x--v,6,,Lebanon;Early works,http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/1411636
Liban--Descriptions et voyages--Ouvrages avant 1800.,a--x--v,6,,Lebanon;Early works,http://id.worldcat.org/fast/1206063;http://id.worldcat.org/fast/1411636
Libations,a,fast,http://id.worldcat.org/fast/997160,Libations,http://id.worldcat.org/fast/997160
Libations--India,a--z,0,,Libations;India,http://id.worldcat.org/fast/997160;http://id.worldcat.org/fast/1210276
Liège (Belgium)--History.,a--x,0,http://id.loc.gov/authorities/subjects/sh97004833,Belgium--Liège;History,http://id.worldcat.org/fast/1207176;http://id.worldcat.org/fast/958235
Light--Religious aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh85076874,Light--Religious aspects,http://id.worldcat.org/fast/998492
Light--Religious aspects,a--x,fast,http://id.worldcat.org/fast/998492,Light--Religious aspects,http://id.worldcat.org/fast/998492
Limousin (France)--History,a--x,0,,France--Limousin;History,http://id.worldcat.org/fast/1212110;http://id.worldcat.org/fast/958235
Limousin (France)--History.,a--x,0,,France--Limousin;History,http://id.worldcat.org/fast/1212110;http://id.worldcat.org/fast/958235
Limousin (France)--Social conditions,a--x,0,,France--Limousin;Social conditions,http://id.worldcat.org/fast/1212110;http://id.worldcat.org/fast/1919811
Limousin (France)--Social conditions.,a--x,0,,France--Limousin;Social conditions,http://id.worldcat.org/fast/1212110;http://id.worldcat.org/fast/1919811
Limoux (France),a,0,http://id.loc.gov/authorities/names/n82141212,France--Limoux,http://id.worldcat.org/fast/1222255
Lingas (Śaivism),a,0,http://id.loc.gov/authorities/subjects/sh90000531,Lingas (Śaivism),http://id.worldcat.org/fast/999124
Lingas (Śaivism),a,fast,http://id.worldcat.org/fast/999124,Lingas (Śaivism),http://id.worldcat.org/fast/999124
Lingas (Śaivism)--Pictorial works,a--v,0,,Lingas (Śaivism);Pictorial works,http://id.worldcat.org/fast/999124;http://id.worldcat.org/fast/1423874
Lion hunting,a,0,http://id.loc.gov/authorities/subjects/sh85077273,Lion hunting,http://id.worldcat.org/fast/999318
Lion hunting,a,fast,http://id.worldcat.org/fast/999318,Lion hunting,http://id.worldcat.org/fast/999318
Lion hunting.,a,fast,http://id.worldcat.org/fast/999318,Lion hunting,http://id.worldcat.org/fast/999318
Lion hunting.,a,0,http://id.loc.gov/authorities/subjects/sh85077273,Lion hunting,http://id.worldcat.org/fast/999318
Lion--Mythology,a--x,fast,http://id.worldcat.org/fast/1734580,Lion--Mythology,http://id.worldcat.org/fast/1734580
Lion--Mythology--India,a--x--z,0,,Lion--Mythology;Mythology;India,http://id.worldcat.org/fast/1734580;http://id.worldcat.org/fast/1031701;http://id.worldcat.org/fast/1210276
Literature,a,fast,(OCoLC)fst00999953,Literature,http://id.worldcat.org/fast/999953
Literature -- Poetry,,openn-keywords,,Literature;Poetry,http://id.worldcat.org/fast/999953;http://id.worldcat.org/fast/1067691
Literature -- Prose,,openn-keywords,,Prose literature,http://id.worldcat.org/fast/1079302
"Literature, Medieval",a,0,,"Literature, Medieval",http://id.worldcat.org/fast/1000151
"Literature, Medieval.",a,0,,"Literature, Medieval",http://id.worldcat.org/fast/1000151
Literature.,a,fast,(OCoLC)fst00999953,Literature,http://id.worldcat.org/fast/999953
Littérature arabe--1258-1800,a--y,6,,Arabic literature,http://id.worldcat.org/fast/812478
Littérature arabe--1258-1800.,a--y,6,,Arabic literature,http://id.worldcat.org/fast/812478
Liturgics,a,fast,http://id.worldcat.org/fast/1000579,Liturgics,http://id.worldcat.org/fast/1000579
Liturgics.,a,fast,http://id.worldcat.org/fast/1000579,Liturgics,http://id.worldcat.org/fast/1000579
Liturgies,,openn-subjects,,Liturgies,http://id.worldcat.org/fast/1000586
Liturgy,,openn-keywords,,Liturgics,http://id.worldcat.org/fast/1000579
Livorno (Italy)--Commerce--History,a--x--x,0,,Italy--Livorno;Commerce;History,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/958235
Livorno (Italy)--Commerce--History.,a--x--x,0,,Italy--Livorno;Commerce;History,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/958235
Livorno (Italy)--History--16th century,a--x--y,0,,Italy--Livorno;History;Sixteenth century,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Livorno (Italy)--History--16th century.,a--x--y,0,,Italy--Livorno;History;Sixteenth century,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Livorno (Italy)--History--Sources,a--x--v,0,,Italy--Livorno;History;Sources,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900
Livorno (Italy)--History--Sources.,a--x--v,0,,Italy--Livorno;History;Sources,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900
Livorno (Italy)--Politics and government,a--x,0,,Italy--Livorno;Politics and government,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/1919741
Livorno (Italy)--Politics and government.,a--x,0,,Italy--Livorno;Politics and government,http://id.worldcat.org/fast/1206206;http://id.worldcat.org/fast/1919741
Livres d'heures--Allemagne,a--z,6,,Books of hours;Germany,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1210272
Livres d'heures--Allemagne.,a--z,6,,Books of hours;Germany,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1210272
Lizards,a,fast,http://id.worldcat.org/fast/1000950,Lizards,http://id.worldcat.org/fast/1000950
Lizards--Symbolic aspects,a--x,0,,Lizards;Signs and symbols,http://id.worldcat.org/fast/1000950;http://id.worldcat.org/fast/1118355
Liège (Belgium)--History,a--x,0,http://id.loc.gov/authorities/subjects/sh97004833,Belgium--Liège;History,http://id.worldcat.org/fast/1207176;http://id.worldcat.org/fast/958235
Local government--Law and legislation,a--x,fast,http://id.worldcat.org/fast/1001344,Local government--Law and legislation,http://id.worldcat.org/fast/1001344
Local government--Law and legislation--Italy,a--x--z,0,http://id.loc.gov/authorities/subjects/sh2008107096,Local government--Law and legislation;Italy,http://id.worldcat.org/fast/1001344;http://id.worldcat.org/fast/1204565
Local government--Law and legislation--Italy.,a--x--z,0,http://id.loc.gov/authorities/subjects/sh2008107096,Local government--Law and legislation;Italy,http://id.worldcat.org/fast/1001344;http://id.worldcat.org/fast/1204565
Local government--Law and legislation.,a--x,fast,http://id.worldcat.org/fast/1001344,Local government--Law and legislation,http://id.worldcat.org/fast/1001344
Logarithms,a,0,http://id.loc.gov/authorities/subjects/sh85078091,Logarithms,http://id.worldcat.org/fast/1001933
Logarithms.,a,0,http://id.loc.gov/authorities/subjects/sh85078091,Logarithms,http://id.worldcat.org/fast/1001933
Logic,a,fast,http://id.worldcat.org/fast/1002014,Logic,http://id.worldcat.org/fast/1002014
"Logic, Medieval",a,fast,http://id.worldcat.org/fast/1002062,"Logic, Medieval",http://id.worldcat.org/fast/1002062
"Logic, Medieval",a,0,http://id.loc.gov/authorities/subjects/sh85078108,"Logic, Medieval",http://id.worldcat.org/fast/1002062
"Logic, Medieval--Early works to 1800",a--v,0,,"Logic, Medieval;Early works",http://id.worldcat.org/fast/1002062;http://id.worldcat.org/fast/1411636
"Logic, Medieval--Early works to 1800.",a--v,0,,"Logic, Medieval;Early works",http://id.worldcat.org/fast/1002062;http://id.worldcat.org/fast/1411636
