ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre_as_recorded_lcsh,genre_as_recorded_aat,genre_as_recorded_rbprov,genre_as_recorded_lcgft,genre,named_subject_as_recorded,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1228,"",,"Germany, Lorraine","","s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","","Psalter, ferial","","",,,,,,,"",,"","",,"","",,"","",,Latin; German,"","Purchased in Europe by Prof. John A. Anderson (1893-1976); his gift prior to 1952, else donation in 1956 of Mrs. Anderson. Previous manuscript call number: FBX2080.A2 13--.","",,"",parchment,Extent: ff. 1-138v; 126 x 90 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134025.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:09,"",,England,"","s. XIV(2), 1350-1399",1350^1399,14,http://vocab.getty.edu/aat/300404506,true,,"","",Deed,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","From a solicitor's office in Halifax; acquired, from a clerk who came to America ca. 1900, by Frederick W. Gnichtel (1860-1950); his gift in 1915.","",,"",parchment,Extent: One item; 95 x 277 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134026.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:10,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","",Decretals,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Acquired before February 1992 and probably in library for many decades.,"",,"",parchment,Extent: Fragment; 108 x 268 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134027.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:11,"",,Germany,"","s. XIV/XV, 1390-1410",1390^1410,14;15,http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,false,,"","",Gradual,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Acquired from Dr. Erich Junkelmann of Munich, f. 1 in 1930, and f. 2 ca. 1930. Earlier (pre-1956?) call number: Cabinet 28, Folder 3.","",,"",parchment,Extent: ff. 1-2v; 276 x 207 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134028.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:12,"",,Germany,"","s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,"","",Antiphonal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Almost certainly acquired in fall, 1930, from Dr. Erich Junkelmann of Munich. Earlier (pre-1956?) call number: Cabinet 28, Folder 3.","",,"",parchment,Extent: f. 1r-v; 374 x 262 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134029.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:16,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","",Missal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding?; probably in library for many decades.,"",,"",parchment,Extent: Fragment; 108 x 160 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134030.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:01,"",,France,"","s. XIII(4/4), 1275-1299",1275^1299,13,http://vocab.getty.edu/aat/300404505,false,,"","",Missal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Robert de Hangest; Beauvais Cathedral; Brölemann sale at Sotheby's, 5 May 1926, lot 161; Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3375.F889. Related leaves exist in various institutions.","",,"",parchment,Extent: f. 1r-v; 287 x 201 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134031.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:02,"",,"Italy, Umbria","","s. XIV(med), 1340-1360",1340^1360,14,http://vocab.getty.edu/aat/300404506,false,,"","",Missal for Dominican use,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Otto F. Ege (1888-1951)?; acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3375.D713. Related material at Boston University School of Theology: STH MS leaves 65-66.,"",,"",parchment,Extent: f. 1r-v; 321 x 233 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134032.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:03,"",,France,"","s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Otto F. Ege (1888-1951)?; acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3363.L47.,"",,"",parchment,Extent: f. 1r-v; 205 x 148 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134033.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:04,"",,Italy,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",De finibus,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Otto F. Ege (1888-1951)?; acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3395.C485 l. Likely related to leaves sold at Sotheby's, 26 November 1985, lot 79; a related leaf is at Yale University: Beinecke Rare Book and Manuscript Library MS 682.","",,"",parchment,Extent: f. 1r-v; 252 x 176 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134034.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:05,"",,Italy,"","s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,"","",Hecyra,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Southeby's, 28 May 1934, lot 100, and then Dawson of Los Angeles?; Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3395.T2. Related leaf: Columbia University, Rare Book and Manuscript Library Med/Ren Frag. 4.","",,"",parchment,Extent: f 1r-v; 251 x 177 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134035.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:07,"",,"Italy, Veneto","","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",Ab urbe condita,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3395.L764 l.,"",,"",parchment,Extent: f. 1r-v; 252 x 182 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134036.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 0886:07,"",,Germany,"","s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","",Treatise on canon law,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Acquired in 1990 from P. Pirages.,"",,"",paper,Extent: ff. 1-11v; 147 x 106 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134037.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:06,"",,England,"","s. XV(1/4), 1400-1425",1400^1425,15,http://vocab.getty.edu/aat/300404465,false,,"","",Missal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3375.E5.,"",,"",parchment,Extent: f. 1r-v; 405 x 278 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134038.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1225,"",,"Germany, Bavaria","","s. XIV/XV, 1390-1410",1390^1410,14;15,http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,true,,"","",Receipt book,"","",,,,,,,"",,"","",,"","",,"","",,German; Latin,"","Received ca. 1928 from estate of Henry Janeway Hardenbergh (i.e., the architect of this name who d. 1919?). Earlier manuscript call number: BA (St. Agathe at Aschafensburg, Church of).","",,"",parchment,Extent: pp. 1-12; 317 x 229 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134039.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:18,"",,Spain,"","s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,true,,"","",Writ,"","",,,,,,,"",,"","",,"","",,"","",,Spanish,"","Acquired prior to 1952, probably from Edward L. Stevenson (1858-1944).","",,"",paper,Extent: ff. 1-2v; 301 x 218 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134040.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:15,"",,Italy,"","s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,"","",Antiphonal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Survived as part of a binding; ""From Drew Theological. Seminary, March 31--1893."" Earlier call number: Ac. 3660.","",,"",parchment,Extent: ff. 1-2v; 269 x 209 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134041.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:17,"",,Flanders,"","s. XV(4/4), 1475-1499",1475^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","",Antiphonal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Gift of Audry Wilkens (1910-2003).,"",,"",parchment,Extent: f. 1r-v; 546 x 385 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134042.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1211,"",,Italy,"","s. XV(ex), 1485-1499",1485^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","",Processional,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Obscured early 16th-century ownership on f. 1; acquired from H.P. Kraus by Karl F. Morrison (b. 1936); his gift in 2003.,"",,"",parchment,Extent: ff. 1-40v; 130 x 95 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134043.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:14,"",,Germany,"","s. XII(ex), 1185-1199",1185^1199,12,http://vocab.getty.edu/aat/300404504,false,,"","","Breviary, noted","","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired from H.P. Kraus by Karl F. Morrison (b. 1936); his gift in 2003.,"",,"",parchment,Extent: ff. 1-2v; 270 x 196 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134044.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:13,"",,France?,"","s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","",Gradual,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"","Earlier (pre-1956?) call number: Cabinet 28, Folder 3.","",,"",parchment,Extent: f. 1r-v; 431 x 317 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134045.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:19,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","",Antiphonal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Gift in 1975 of Dr. Martin Picker (1929-2005). Earlier call number: Ac. 2834.,"",,"",parchment,Extent: f. 1r-v; 464 x 351 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134046.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:20,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","",Antiphonal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Gift in 1975 of Dr. Martin Picker (1929-2005). Earlier call number: Ac. 2834.,"",,"",parchment,Extent: f. 1r-v; 433 x 301 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134047.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1220:21,"",,Spain,"","s. XVI, 1500-1599",1500^1599,16,http://vocab.getty.edu/aat/300404510,false,,"","",Gradual,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Gift in 1975 of Dr. Martin Picker (1929-2005). Earlier call number: Ac. 2834.,"",,"",parchment,Extent: f. 1r-v; 599 x 402 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134048.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:01,"",,Italy,"","s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,"","",Bible,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: Fragment; 300 x 203 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134049.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:02,"",,Italy,"","s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,"","",Sacramentary,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: Fragment; 212 x 203 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134050.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:03,"",,Italy,"","s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,"","",Historia ecclesiastica,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: Fragment; 185 x 156 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134051.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:07,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","","Breviary, noted","","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus,"",,"",parchment,Extent: ff. 1-2v; 206 x 151 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134052.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:05,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","",Missal,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: ff. 1-2v; 276 x 234 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134053.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:06,"",,Italy,"","s. XIV, 1300-1399",1300^1399,14,http://vocab.getty.edu/aat/300404506,false,,"","",Digestum novumwith gloss,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: 3 fragments; 311 x 237 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134054.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:11,"",,Italy,"","s. XII(1), 1100-1150",1100^1150,12,http://vocab.getty.edu/aat/300404504,false,,"","",Homiliary,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: ff. 1-2v; 347 x 237 mm.,C.W. Dutschke kindly supplied information that made this description possible.,2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134055.xml
,,,digital-scriptorium,Q499451,"Rutgers, The State University of New Jersey",MC 1231:14,"",,Italy,"","s. XIII, 1200-1299",1200^1299,13,http://vocab.getty.edu/aat/300404505,false,,"","",Historia destructionis Troiae,"","",,,,,,,"",,"","",,"","",,"","",,Latin,"",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,"",,"",parchment,Extent: ff. 1-2v; 217 x 160 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/rutgers/mets/ds_50_6_00134056.xml
