subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Lectionaries,a,0,http://id.loc.gov/authorities/subjects/sh85075673,Lectionaries,http://id.worldcat.org/fast/995270,Q4239
Lectionaries,a,fast,http://id.worldcat.org/fast/995270,Lectionaries,http://id.worldcat.org/fast/995270,Q4239
Lectionaries.,a,fast,http://id.worldcat.org/fast/995270,Lectionaries,http://id.worldcat.org/fast/995270,Q4239
Lectionaries -- 12th century,,ds-subject,,Lectionaries;Twelfth century,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1159791,Q4239;Q304
Lectionaries--Early works to 1800,a--v,0,,Lectionaries;Early works,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1411636,Q4239;Q300
Lectionaries--Early works to 1800.,a--v,0,,Lectionaries;Early works,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1411636,Q4239;Q300
Lectionaries--Specimens,a--v,0,,Lectionaries;Specimens,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423861,Q4239;Q239
Lectionaries--Specimens.,a--v,0,,Lectionaries;Specimens,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423861,Q4239;Q239
Lectionaries--Texts,a--v,0,,Lectionaries;Texts,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423705,Q4239;Q3066
Lectionaries--Texts--Early works to 1800,a--x--v,0,,Lectionaries;Texts;Early works,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4239;Q3066;Q300
Lectionaries--Texts--Early works to 1800,a--v--v,0,,Lectionaries;Texts;Early works,http://id.worldcat.org/fast/995270;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4239;Q3066;Q300
Lectionary,,openn-keywords,,Lectionaries,http://id.worldcat.org/fast/995270,Q4239
Lectionary,,openn-subjects,,Lectionaries,http://id.worldcat.org/fast/995270,Q4239
Legacies (Islamic law),a,fast,,Legacies (Islamic law),http://id.worldcat.org/fast/1742275,Q63800
Legacies (Islamic law)--Early works to 1800,a--v,0,,Legacies (Islamic law);Early works,http://id.worldcat.org/fast/1742275;http://id.worldcat.org/fast/1411636,Q63800;Q300
Legacies--Philippines--Manila--History--16th century--Sources,a--z--z--x--y--v,0,,Legacies;Philippines--Manila;History;Sixteenth century;Sources,http://id.worldcat.org/fast/995369;http://id.worldcat.org/fast/1205230;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q66938;Q66939;Q6879;Q335;Q2769
Legal,,openn-keywords,,Law,http://id.worldcat.org/fast/993678,Q4186
Legal,,openn-subjects,,Law,http://id.worldcat.org/fast/993678,Q4186
Legal documents,,ds-subject,,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Legal documents,a,fast,,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Legal documents,a,0,http://id.loc.gov/authorities/subjects/sh85075742,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Legal documents,a,fast,http://id.worldcat.org/fast/995459,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Legal documents.,a,fast,http://id.worldcat.org/fast/995459,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Legal documents.,a,0,http://id.loc.gov/authorities/subjects/sh85075742,Legal documents,http://id.worldcat.org/fast/995459,Q4864
Legal documents (Islamic law),a,0,http://id.loc.gov/authorities/subjects/sh2011003854,Legal documents (Islamic law),http://id.worldcat.org/fast/1894338,Q48792
"Legal documents (Islamic law)--Handbooks, manuals, etc.--Early works to 1800",a--v--v,0,,Legal documents (Islamic law);Handbooks and manuals;Early works,http://id.worldcat.org/fast/1894338;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636,Q48792;Q212;Q300
Legal documents--19th century,a--y,0,,Legal documents;Nineteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1037841,Q4864;Q3538
Legal documents--20th century,a--y,0,,Legal documents;Twentieth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1159810,Q4864;Q5942
Legal documents--Arab countries--17th century,a--z--y,0,,Legal documents;Arab countries;Seventeenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1113663,Q4864;Q218;Q4820
Legal documents--Belgium--History--18th century,a--z--x--y,0,,Legal documents;Belgium;History;Eighteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1210278;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/904058,Q4864;Q16301;Q6879;Q3024
"Legal documents--Early moden, 1500-1700",,ds-subject,,Legal documents;1500-1700,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1355568,Q4864;Q48268
"Legal documents-Early modern, 1500-1700",,ds-subject,,Legal documents;1500-1700,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1355568,Q4864;Q48268
"Legal documents--Early Modern, 1500-1700",,ds-subject,,Legal documents;1500-1700,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1355568,Q4864;Q48268
Legal documents--Early works to 1800,a--v,0,,Legal documents;Early works,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1411636,Q4864;Q300
Legal documents--Egypt--10th century--Specimen,a--z--y--v,0,,Legal documents;Egypt;Tenth century;Specimens,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/1147737;http://id.worldcat.org/fast/1423861,Q4864;Q11259;Q12530;Q239
Legal documents--Egypt--11th century--Specimen,a--z--y--v,0,,Legal documents;Egypt;Eleventh century;Specimens,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/1423861,Q4864;Q11259;Q306;Q239
Legal documents--England,a--z,0,,Legal documents;England,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1219920,Q4864;Q320
Legal documents--Flanders--History--15th century,a--z--x--y,0,,Legal documents;Europe--Flanders;History;Fifteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1245991;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q4864;Q4193;Q6879;Q154
Legal documents--France--17th century,a--z--y,0,,Legal documents;France;Seventeenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1113663,Q4864;Q152;Q2771
Legal documents--France--18th century,a--z--y,0,,Legal documents;France;Eighteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/904058,Q4864;Q152;Q3024
Legal documents--France--History,a--z--x,0,,Legal documents;France;History,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q4864;Q152;Q6879
"Legal documents--Islamic Empire--Handbooks, manuals, etc.--Early works to 1800",a--z--v--v,0,,Legal documents;Islamic Empire;Handbooks and manuals;Early works,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1423877;http://id.worldcat.org/fast/1411636,Q4864;Q11211;Q212;Q300
Legal documents--Middle Ages,,ds-subject,,Legal documents;Middle Ages,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1020301,Q4864;Q39011
Legal documents--Spain,a--z,0,,Legal documents;Spain,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204303,Q4864;Q343
Legal documents--Spain--Nobility,,ds-subject,,Legal documents;Spain;Nobility,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1038255,Q4864;Q343;Q164
Legal documents--Turkey--16th century,a--z--y,0,,Legal documents;Turkey;Sixteenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1119851,Q4864;Q4294;Q335
Legal documents--Turkey--17th century,a--z--y,0,,Legal documents;Turkey;Seventeenth century,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1113663,Q4864;Q4294;Q4820
Legal documents--Turkey--History--Early works to 1800,a--z--x--v,0,,Legal documents;Turkey;History;Early works,http://id.worldcat.org/fast/995459;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q4864;Q4294;Q6879;Q300
Legal ethics,a,0,,Legal ethics,http://id.worldcat.org/fast/995475,Q103535
Legal ethics,a,fast,,Legal ethics,http://id.worldcat.org/fast/995475,Q103535
Legal instruments (Jewish law),a,0,http://id.loc.gov/authorities/subjects/sh85075755,Legal instruments (Jewish law),http://id.worldcat.org/fast/995497,Q74873
Legal instruments (Jewish law)--19th century,a--y,0,,Legal instruments (Jewish law);Nineteenth century,http://id.worldcat.org/fast/995497;http://id.worldcat.org/fast/1037841,Q74873;Q3538
Legal instruments (Jewish law)--Early works to 1800,a--v,0,,Legal instruments (Jewish law);Early works,http://id.worldcat.org/fast/995497;http://id.worldcat.org/fast/1411636,Q74873;Q300
Legal instruments (Roman law)--Early works to 1800,a--v,0,,Legal instruments (Roman law);Early works,http://id.worldcat.org/fast/995499;http://id.worldcat.org/fast/1411636,Q67121;Q300
Legal instruments--19th century,a--y,0,,Legal instruments;Nineteenth century,http://id.worldcat.org/fast/1774279;http://id.worldcat.org/fast/1037841,Q27390;Q3538
Legal instruments--Italy--Padua--15th century,a--z--z--y,0,,Legal instruments;Italy--Padua;Fifteenth century,http://id.worldcat.org/fast/1774279;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/923962,Q27390;Q8260;Q154
Legal maxims (Canon law),a,fast,http://id.worldcat.org/fast/995509,Legal maxims (Canon law),http://id.worldcat.org/fast/995509,Q7377
Legal maxims (Canon law)--Early works to 1800,a--v,0,,Legal maxims (Canon law);Early works,http://id.worldcat.org/fast/995509;http://id.worldcat.org/fast/1411636,Q7377;Q300
Legal maxims (Canon law)--Early works to 1800.,a--v,0,,Legal maxims (Canon law);Early works,http://id.worldcat.org/fast/995509;http://id.worldcat.org/fast/1411636,Q7377;Q300
Legal maxims (Roman law),a,fast,http://id.worldcat.org/fast/995511,Legal maxims (Roman law),http://id.worldcat.org/fast/995511,Q7417
Legal maxims (Roman law)--Early works to 1800,a--v,0,,Legal maxims (Roman law);Early works,http://id.worldcat.org/fast/995511;http://id.worldcat.org/fast/1411636,Q7417;Q300
Legal maxims (Roman law)--Early works to 1800.,a--v,0,,Legal maxims (Roman law);Early works,http://id.worldcat.org/fast/995511;http://id.worldcat.org/fast/1411636,Q7417;Q300
Legal opinions--Manuscripts--Specimens,a--v--v,0,,Court decisions and opinions;Manuscripts;Specimens,http://id.worldcat.org/fast/1774257;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1423861,Q26978;Q331;Q239
Legends--Rome--Poetry,a--z--v,0,http://id.loc.gov/authorities/subjects/sh2008106703,Legends;Rome (Empire);Poetry,http://id.worldcat.org/fast/995592;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828,Q7416;Q3038;Q247
Legends--Rome--Poetry,a--z--v,0,,Legends;Rome (Empire);Poetry,http://id.worldcat.org/fast/995592;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828,Q7416;Q3038;Q247
Legends--Rome--Poetry.,a--z--v,0,http://id.loc.gov/authorities/subjects/sh2008106703,Legends;Rome (Empire);Poetry,http://id.worldcat.org/fast/995592;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828,Q7416;Q3038;Q247
Legislation (Jewish law),a,0,http://id.loc.gov/authorities/subjects/sh96009201,Legislation (Jewish law),http://id.worldcat.org/fast/995685,Q74859
Legislation (Jewish law)--19th century,a--y,0,,Legislation (Jewish law);Nineteenth century,http://id.worldcat.org/fast/995685;http://id.worldcat.org/fast/1037841,Q74859;Q3538
Legislation (Jewish law)--Early works to 1800,a--v,0,,Legislation (Jewish law);Early works,http://id.worldcat.org/fast/995685;http://id.worldcat.org/fast/1411636,Q74859;Q300
Leicester (England),a,0,,England--Leicester,http://id.worldcat.org/fast/1214172,Q67072
Leisure--Religious aspects--Christianity--Early works to 1800,a--x--x--v,0,,Leisure--Religious aspects--Christianity;Early works,http://id.worldcat.org/fast/996042;http://id.worldcat.org/fast/1411636,Q67020;Q300
Lent,a,fast,http://id.worldcat.org/fast/996188,Lent,http://id.worldcat.org/fast/996188,Q4279
Lent.,a,fast,http://id.worldcat.org/fast/996188,Lent,http://id.worldcat.org/fast/996188,Q4279
Lent--Early works to 1800,a--v,0,,Lent;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1411636,Q4279;Q300
Lent--Early works to 1800.,a--v,0,,Lent;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1411636,Q4279;Q300
Lent--Liturgy,a--x,fast,http://id.worldcat.org/fast/996190,Lent--Liturgy,http://id.worldcat.org/fast/996190,Q4296
Lent--Liturgy.,a--x,fast,http://id.worldcat.org/fast/996190,Lent--Liturgy,http://id.worldcat.org/fast/996190,Q4296
Lent--Liturgy--Texts,a--x--v,0,,Lent--Liturgy;Texts,http://id.worldcat.org/fast/996190;http://id.worldcat.org/fast/1423705,Q4296;Q3066
Lent--Liturgy--Texts.,a--x--v,0,,Lent--Liturgy;Texts,http://id.worldcat.org/fast/996190;http://id.worldcat.org/fast/1423705,Q4296;Q3066
Lent--Prayers and devotions--Early works to 1800,a--x--v,0,,Lent;Prayers and devotions;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1935484;http://id.worldcat.org/fast/1411636,Q4279;Q48394;Q300
Lent--Prayers and devotions--Early works to 1800.,a--x--v,0,,Lent;Prayers and devotions;Early works,http://id.worldcat.org/fast/996188;http://id.worldcat.org/fast/1935484;http://id.worldcat.org/fast/1411636,Q4279;Q48394;Q300
León (Spain)--History--Early works to 1800,a--x--v,0,,Spain--León;History;Early works,http://id.worldcat.org/fast/1205915;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q48484;Q6879;Q300
"Lepanto, Battle of, Greece, 1571--Poetry",a--x,0,,Battle of Lepanto (Greece : 1571);Poetry,http://id.worldcat.org/fast/996255;http://id.worldcat.org/fast/1067691,Q38983;Q38833
"Lepanto, Battle of, Greece, 1571--Poetry--Early works to 1800",a--v--v,0,,Battle of Lepanto (Greece : 1571);Poetry;Early works,http://id.worldcat.org/fast/996255;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q38983;Q247;Q300
Leprosy,a,fast,http://id.worldcat.org/fast/996325,Leprosy,http://id.worldcat.org/fast/996325,Q76363
Leprosy--Treatment,a--x,fast,http://id.worldcat.org/fast/996351,Leprosy--Treatment,http://id.worldcat.org/fast/996351,Q76369
Leprosy--Treatment--Early works to 1800,a--x--v,0,,Leprosy--Treatment;Early works,http://id.worldcat.org/fast/996351;http://id.worldcat.org/fast/1411636,Q76369;Q300
Lettering,a,0,,Lettering,http://id.worldcat.org/fast/996769,Q67060
Lettering,a,fast,(OCoLC)fst00996769,Lettering,http://id.worldcat.org/fast/996769,Q67060
Lettering--Early works to 1800,a--v,0,,Lettering;Early works,http://id.worldcat.org/fast/996769;http://id.worldcat.org/fast/1411636,Q67060;Q300
Letters,a,0,http://id.loc.gov/authorities/subjects/sh85076240,Letters,http://id.worldcat.org/fast/996779,Q55284
Letters,a,fast,http://id.worldcat.org/fast/fst00996779,Letters,http://id.worldcat.org/fast/996779,Q55284
"Letters, Papal",a,0,,"Letters, Papal",http://id.worldcat.org/fast/996800,Q7096
"Letters, Papal",a,fast,(OCoLC)fst00996800,"Letters, Papal",http://id.worldcat.org/fast/996800,Q7096
"Letters, Papal",a,fast,http://id.worldcat.org/fast/996800,"Letters, Papal",http://id.worldcat.org/fast/996800,Q7096
"Letters, Papal",a,0,http://id.loc.gov/authorities/subjects/sh85076241,"Letters, Papal",http://id.worldcat.org/fast/996800,Q7096
"Letters, Papal.",a,0,http://id.loc.gov/authorities/subjects/sh85076241,"Letters, Papal",http://id.worldcat.org/fast/996800,Q7096
"Letters, Papal.",a,fast,http://id.worldcat.org/fast/996800,"Letters, Papal",http://id.worldcat.org/fast/996800,Q7096
Letters--18th century--Specimens,a--y--v,0,,Letters;Eighteenth century;Specimens,http://id.worldcat.org/fast/996779;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1423861,Q55284;Q3024;Q239
Letters--19th century,a--y,0,,Letters;Nineteenth century,http://id.worldcat.org/fast/996779;http://id.worldcat.org/fast/1037841,Q55284;Q3538
"Letters--Early modern, 1500-1700",,ds-subject,,Letters;1500-1700,http://id.worldcat.org/fast/996779;http://id.worldcat.org/fast/1355568,Q55284;Q48268
Letters--Early works to 1800,a--v,0,,Correspondence;Early works,http://id.worldcat.org/fast/2003288;http://id.worldcat.org/fast/1411636,Q5829;Q300
Letters--Early works to 1800.,a--v,0,,Correspondence;Early works,http://id.worldcat.org/fast/2003288;http://id.worldcat.org/fast/1411636,Q5829;Q300
Letters patent,a,0,http://id.loc.gov/authorities/subjects/sh85076247,Letters patent,http://id.worldcat.org/fast/996795,Q38491
Letters patent,a,fast,http://id.worldcat.org/fast/fst00996795,Letters patent,http://id.worldcat.org/fast/996795,Q38491
Letters patent,a,0,,Letters patent,http://id.worldcat.org/fast/996795,Q38491
Letters patent--England,a--z,0,,Letters patent;England,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1219920,Q38491;Q320
Letters patent of nobility,a,local,,Letters patent;Nobility,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1038255,Q38491;Q164
Letters patent--Spain--Early works to 1800,a--z--v,0,,Letters patent;Spain;Early works,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636,Q38491;Q343;Q300
Letters patent -- Spain -- Granada,,ds-subject,,Letters patent;Spain--Granada,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1207338,Q38491;Q48477
Letters patent--Spain--Valladolid--Early works to 1800,a--z--z--v,0,,Letters patent;Spain--Valladolid;Early works,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1207327;http://id.worldcat.org/fast/1411636,Q38491;Q38450;Q300
Letter writing,a,fast,http://id.worldcat.org/fast/996699,Letter writing,http://id.worldcat.org/fast/996699,Q7789
"Letter writing, Arabic",a,0,http://id.loc.gov/authorities/subjects/sh85076221,"Letter writing, Arabic",http://id.worldcat.org/fast/996712,Q16348
