subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Jews--Italy--Morano sul Po Site--17th century,0,a--z--z--y,,Jews;Italy--Morano sul Po Site;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1304481;http://id.worldcat.org/fast/1113663,Q323;Q75232;Q2771
Jews--Italy--Naples--History--Sources,,a--z--z--x--x,,Jews;Italy--Naples;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q4772;Q6879;Q2769
Jews--Italy--Nizza Monferrato--18th century,0,a--z--z--y,,Jews;Italy--Nizza Monferrato;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1257971;http://id.worldcat.org/fast/904058,Q323;Q75166;Q3024
Jews--Italy--Norcia--15th century,0,a--z--z--y,,Jews;Italy--Norcia;Fifteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1234777;http://id.worldcat.org/fast/923962,Q323;Q75214;Q154
Jews--Italy--Novellara--19th century,0,a--z--z--y,,Jews;Italy--Novellara;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1223954;http://id.worldcat.org/fast/1037841,Q323;Q75280;Q3538
Jews--Italy--Padua--18th century,0,a--z--z--y,,Jews;Italy--Padua;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/904058,Q323;Q8260;Q3024
Jews--Italy--Padua--19th century,0,a--z--z--y,,Jews;Italy--Padua;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/1037841,Q323;Q8260;Q3538
Jews--Italy--Padua--Early works to 1800,0,a--z--z--v,,Jews;Italy--Padua;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/1411636,Q323;Q8260;Q300
Jews--Italy--Padua--History,0,a--z--z--x,,Jews;Italy--Padua;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/958235,Q323;Q8260;Q6879
Jews--Italy--Padua--History--Sources,0,a--z--z--x--v,,Jews;Italy--Padua;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q8260;Q6879;Q2769
Jews--Italy--Padua--Politics and government,0,a--z--z--x,,Jews--Politics and government;Italy--Padua,http://id.worldcat.org/fast/983330;http://id.worldcat.org/fast/1204701,Q76523;Q8260
Jews--Italy--Parma,0,a--z--z,,Jews;Italy--Parma,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204569,Q323;Q4183
Jews--Italy--Pisa--15th century,0,a--z--z--y,,Jews;Italy--Pisa;Fifteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/923962,Q323;Q3026;Q154
Jews--Italy--Pisa--History,0,a--z--z--x,,Jews;Italy--Pisa;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/958235,Q323;Q3026;Q6879
Jews--Italy--Pisa--History.,0,a--z--z--x,,Jews;Italy--Pisa;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/958235,Q323;Q3026;Q6879
Jews--Italy--Pitigliano,0,a--z--z,,Jews;Italy--Pitigliano (Grosseto),http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1312263,Q323;Q75325
Jews--Italy--Pitigliano--Early works to 1800,0,a--z--z--v,,Jews;Italy--Pitigliano (Grosseto);Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1312263;http://id.worldcat.org/fast/1411636,Q323;Q75325;Q300
Jews--Italy--Possagno--18th century,0,a--z--z--y,,Jews;Italy--Possagno;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1239266;http://id.worldcat.org/fast/904058,Q323;Q75208;Q3024
Jews--Italy--Ragusa--Early works to 1800,0,a--z--z--v,,Jews;Italy--Ragusa;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1209722;http://id.worldcat.org/fast/1411636,Q323;Q75267;Q300
Jews--Italy--Reggio Emilia,0,a--z--z,,Jews;Italy--Reggio Emilia,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204878,Q323;Q6884
Jews--Italy--Reggio Emilia--19th century,0,a--z--z--y,,Jews;Italy--Reggio Emilia;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204878;http://id.worldcat.org/fast/1037841,Q323;Q6884;Q3538
Jews--Italy--Reggio Emilia--Early works to 1800,0,a--z--z--v,,Jews;Italy--Reggio Emilia;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204878;http://id.worldcat.org/fast/1411636,Q323;Q6884;Q300
Jews--Italy--Rimini--15th century,0,a--z--z--y,,Jews;Italy--Rimini;Fifteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204894;http://id.worldcat.org/fast/923962,Q323;Q6923;Q154
Jews--Italy--Rivarolo Ligure,0,a--z--z,,Jews;Italy--Rivarolo Ligure,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205070,Q323;Q75323
Jews--Italy--Rivarolo Ligure--17th century,0,a--z--z--y,,Jews;Italy--Rivarolo Ligure;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205070;http://id.worldcat.org/fast/1113663,Q323;Q75323;Q2771
Jews--Italy--Rome,0,a--z--z,,Jews;Italy--Rome;Rome (Empire),http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1204885,Q323;Q278;Q3038
Jews--Italy--Rome--Early works to 1800,0,a--z--z--v,,Jews;Italy--Rome;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411636,Q323;Q278;Q300
Jews--Italy--Rovigo--18th century,0,a--z--z--y,,Jews;Italy--Rovigo;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1220551;http://id.worldcat.org/fast/904058,Q323;Q75287;Q3024
Jews--Italy--Rovigo--Early works to 1800,0,a--z--z--v,,Jews;Italy--Rovigo;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1220551;http://id.worldcat.org/fast/1411636,Q323;Q75287;Q300
Jews--Italy--Rovigo--History--Sources,0,a--z--z--x--v,,Jews;Italy--Rovigo;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1220551;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q75287;Q6879;Q2769
Jews--Italy--San Giacomo--19th century,0,a--z--z--y,,Jews;Italy;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1037841,Q323;Q249;Q3538
Jews--Italy--Savigliano--Early works to 1800,0,a--z--z--v,,Jews;Italy--Savigliano;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1275630;http://id.worldcat.org/fast/1411636,Q323;Q8364;Q300
Jews--Italy--Scandiano--18th century,0,a--z--z--y,,Jews;Italy--Scandiano;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1233101;http://id.worldcat.org/fast/904058,Q323;Q75261;Q3024
Jews--Italy--Sicily--15th century,0,a--z--z--y,,Jews;Italy--Sicily;Fifteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204499;http://id.worldcat.org/fast/923962,Q323;Q4242;Q154
Jews--Italy--Sicily--19th century,0,a--z--z--y,,Jews;Italy--Sicily;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204499;http://id.worldcat.org/fast/1037841,Q323;Q4242;Q3538
Jews--Italy--Sicily--History--Sources,0,a--z--z--x--v,,Jews;Italy--Sicily;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204499;http://id.worldcat.org/fast/958235,Q323;Q4242;Q6879
Jews--Italy--Sicily--History--Sources.,0,a--z--z--x--v,,Jews;Italy--Sicily;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204499;http://id.worldcat.org/fast/958235,Q323;Q4242;Q6879
Jews--Italy--Sicily--History--To 1500,0,a--z--z--x--y,,Jews;Italy--Sicily;History,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204499;http://id.worldcat.org/fast/958235,Q323;Q4242;Q6879
Jews--Italy--Siena--16th century,0,a--z--z--y,,Jews;Italy--Siena;Sixteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204409;http://id.worldcat.org/fast/1119851,Q323;Q4200;Q335
Jews--Italy--Syracuse--Early works to 1800,0,a--z--z--v,,Jews;Italy--Syracuse;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1212010;http://id.worldcat.org/fast/1411636,Q323;Q8360;Q300
Jews--Italy--Ticineto--17th century,0,a--z--z--y,,Jews;Italy;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1113663,Q323;Q249;Q2771
Jews--Italy--Trieste--18th century,0,a--z--z--y,,Jews;Italy--Trieste;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204698;http://id.worldcat.org/fast/904058,Q323;Q75308;Q3024
Jews--Italy--Trieste--19th century,0,a--z--z--y,,Jews;Italy--Trieste;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204698;http://id.worldcat.org/fast/1037841,Q323;Q75308;Q3538
Jews--Italy--Turin--18th century,0,a--z--z--y,,Jews;Italy--Turin;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205152;http://id.worldcat.org/fast/904058,Q323;Q42576;Q3024
Jews--Italy--Tuscany--History--Sources,0,a--z--z--x--v,,Jews;Italy--Tuscany;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204477;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q322;Q6879;Q2769
Jews--Italy--Valmacca--17th century,0,a--z--z--y,,Jews;Italy;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1113663,Q323;Q249;Q2771
Jews--Italy--Venice--17th century,0,a--z--z--y,,Jews;Italy--Venice;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/1113663,Q323;Q2814;Q2771
Jews--Italy--Venice--18th century,0,a--z--z--y,,Jews;Italy--Venice;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/904058,Q323;Q2814;Q3024
Jews--Italy--Venice--19th century,0,a--z--z--y,,Jews;Italy--Venice;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/1037841,Q323;Q2814;Q3538
Jews--Italy--Vercelli--18th century,0,a--z--z--y,,Jews;Italy--Vercelli;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1208263;http://id.worldcat.org/fast/904058,Q323;Q75303;Q3024
Jews--Italy--Vercelli--19th century,0,a--z--z--y,,Jews;Italy--Vercelli;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1208263;http://id.worldcat.org/fast/1037841,Q323;Q75303;Q3538
Jews--Italy--Vercelli--Early works to 1800,0,a--z--z--v,,Jews;Italy--Vercelli;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1208263;http://id.worldcat.org/fast/1411636,Q323;Q75303;Q300
Jews--Italy--Verona--17th century,0,a--z--z--y,,Jews;Italy--Verona;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204568;http://id.worldcat.org/fast/1113663,Q323;Q3599;Q2771
Jews--Italy--Verona--Early works to 1800,0,a--z--z--v,,Jews;Italy--Verona;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1204568;http://id.worldcat.org/fast/1411636,Q323;Q3599;Q300
Jews--Italy--Villanova Monteleone--17th century,0,a--z--z--y,,Jews;Italy--Villanova Monteleone;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1304184;http://id.worldcat.org/fast/1113663,Q323;Q75233;Q2771
Jews--Jerusalem--19th century,0,a--z--y,,Jews;Middle East--Jerusalem;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1216276;http://id.worldcat.org/fast/1037841,Q323;Q7086;Q3538
Jews--Jerusalem--20th century,0,a--z--y,,Jews;Middle East--Jerusalem;Twentieth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1216276;http://id.worldcat.org/fast/1159810,Q323;Q7086;Q5942
Jews--Jerusalem--Early works to 1800,0,a--z--v,,Jews;Middle East--Jerusalem;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1216276;http://id.worldcat.org/fast/1411636,Q323;Q7086;Q300
Jews--Jerusalem--To 1800,0,a--z--y,,Jews;Middle East--Jerusalem,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1216276,Q323;Q7086
Jews--Kurdistan--Early works to 1800,0,a--z--v,,Jews;Middle East--Kurdistan;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1245586;http://id.worldcat.org/fast/1411636,Q323;Q75206;Q300
"Jews--Legal status, laws, etc.--Czech Republic--Brno--History--15th century--Sources",0,a--x--z--z--x--y--v,,"Jews--Legal status, laws, etc.;Czech Republic--Brno;History;Fifteenth century;Sources",http://id.worldcat.org/fast/983297;http://id.worldcat.org/fast/1204954;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q38966;Q67073;Q6879;Q154;Q2769
"Jews--Legal status, laws, etc.--Greece--Kerkyra--History--Sources",0,a--x--z--z--x--v,,"Jews--Legal status, laws, etc.;Greece--Kerkyra;History;Sources",http://id.worldcat.org/fast/983297;http://id.worldcat.org/fast/1207942;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q38966;Q75291;Q6879;Q2769
"Jews--Legal status, laws, etc.--Morocco",0,a--x--z,,"Jews--Legal status, laws, etc.;Morocco",http://id.worldcat.org/fast/983297;http://id.worldcat.org/fast/1205592,Q38966;Q3567
"Jews--Legal status, laws, etc.--Netherlands--Amsterdam--Early works to 1800",0,a--x--z--z--v,,"Jews--Legal status, laws, etc.;Netherlands--Amsterdam;Early works",http://id.worldcat.org/fast/983297;http://id.worldcat.org/fast/1204180;http://id.worldcat.org/fast/1411636,Q38966;Q75299;Q300
Jews--Lithuania--Žagarė--18th century,0,a--z--z--y,,Jews;Lithuania--Žagarė;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1295466;http://id.worldcat.org/fast/904058,Q323;Q75210;Q3024
Jews--Medicine,fast,a--x,http://id.worldcat.org/fast/983307,Jews--Medicine,http://id.worldcat.org/fast/983307,Q75467
Jews--Medicine--19th century,0,a--x--y,,Jews--Medicine;Nineteenth century,http://id.worldcat.org/fast/983307;http://id.worldcat.org/fast/1037841,Q75467;Q3538
Jews--Medicine--Early works to 1800,0,a--x--v,,Jews--Medicine;Early works,http://id.worldcat.org/fast/983307;http://id.worldcat.org/fast/1411636,Q75467;Q300
Jews--Medicine--Manuscripts--Early works to 1800,0,a--x--x--v,,Jews--Medicine;Medicine--Manuscripts;Early works,http://id.worldcat.org/fast/983307;http://id.worldcat.org/fast/1014995;http://id.worldcat.org/fast/1411636,Q75467;Q26787;Q300
Jews--Mexico--Early works to 1800,0,a--z--v,,Jews;Mexico;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1211700;http://id.worldcat.org/fast/1411636,Q323;Q7744;Q300
Jews--Mexico--Early works to 1800.,0,a--z--v,,Jews;Mexico;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1211700;http://id.worldcat.org/fast/1411636,Q323;Q7744;Q300
Jews--Mexico--Mexico City--History--Sources,0,a--z--z--x--v,,Jews;Mexico--Mexico City;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1206137;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q55272;Q6879;Q2769
Jews--Middle East--11th century--History--Sources,0,a--z--y--x--v,,Jews;Middle East;Eleventh century;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1241586;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q7412;Q306;Q6879;Q2769
Jews--Middle East--13th century--History--Sources,0,a--z--y--x--v,,Jews;Middle East;Thirteenth century;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1241586;http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q7412;Q245;Q6879;Q2769
Jews--Middle East--14th century--History--Sources,0,a--z--y--x--v,,Jews;Middle East;Fourteenth century;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1241586;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q7412;Q295;Q6879;Q2769
Jews--Morocco,0,a--z,http://id.loc.gov/authorities/subjects/sh85070475,Jews;Morocco,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592,Q323;Q3567
Jews--Morocco--17th century,0,a--z--y,,Jews;Morocco;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/1113663,Q323;Q3567;Q2771
Jews--Morocco--18th century,0,a--z--y,,Jews;Morocco;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/904058,Q323;Q3567;Q3024
Jews--Morocco--19th century,0,a--z--y,,Jews;Morocco;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/1037841,Q323;Q3567;Q3538
Jews--Morocco--Casablanca--History--Sources,0,a--z--z--x--v,,Jews;Morocco--Casablanca;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1210376;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q76509;Q6879;Q2769
Jews--Morocco--Debdou--19th century,0,a--z--z--y,,Jews;Morocco--Debdou;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1267747;http://id.worldcat.org/fast/1037841,Q323;Q75265;Q3538
Jews--Morocco--Early works to 1800,0,a--z--v,,Jews;Morocco;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/1411636,Q323;Q3567;Q300
Jews--Morocco--Fès,0,a--z--z,,Jews;Morocco--Fès,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1207144,Q323;Q75296
Jews--Morocco--Fès--19th century,0,a--z--z--y,,Jews;Morocco--Fès;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1207144;http://id.worldcat.org/fast/1037841,Q323;Q75296;Q3538
Jews--Morocco--Fès--Early works to 1800,0,a--z--z--v,,Jews;Morocco--Fès;Early works,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1207144;http://id.worldcat.org/fast/1411636,Q323;Q75296;Q300
Jews--Morocco--History--19th century,0,a--z--x--y,,Jews;Morocco;History;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1037841,Q323;Q3567;Q6879;Q3538
Jews--Morocco--History--Sources,0,a--z--x--v,,Jews;Morocco;History;Sources,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q323;Q3567;Q6879;Q2769
Jews--Morocco--Marrakech--17th century,0,a--z--z--y,,Jews;Morocco--Marrakech;Seventeenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1211165;http://id.worldcat.org/fast/1113663,Q323;Q75319;Q2771
Jews--Morocco--Marrakech--18th century,0,a--z--z--y,,Jews;Morocco--Marrakech;Eighteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1211165;http://id.worldcat.org/fast/904058,Q323;Q75319;Q3024
Jews--Morocco--Marrakech--19th century,0,a--z--z--y,,Jews;Morocco--Marrakech;Nineteenth century,http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1211165;http://id.worldcat.org/fast/1037841,Q323;Q75319;Q3538
