name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Mudawwar, Niqūlā, active 19th century",scribe,مدور، نقولا، active 19th century,,human,Niqūlā Mudawwar,Q131398960,DSNAME7902,Q68512,,,,
"Rajabī, ʻAlī Muḥammad, active 19th century",scribe,,,human,ʻAlī Muḥammad Rajabī,Q131748642,DSNAME7903,Q68513,,,,
"Jīzāwī, Ibrāhīm ibn Abī al-Suʻūd, active 19th century",scribe,جيزاوي، ابراهيم بن ابي السعود، active 19th century,,human,Ibrāhīm ibn Abī al-Suʻūd Jīzāwī,Q131748643,DSNAME7904,Q68514,,,,
"Dashtakī Shīrāzī, Ghiyāth al-Dīn Manṣūr, 1461-1542",author,دشتكي شيرازي، غياث الدين منصور، 1461-1542,,,,,,,human,Ghiyāth al-Dīn Manṣūr Dashtakī Shīrāzī,Q16050084,Q12268
"Banāwī, Muḥammad, active 18th century",scribe,بناوي، محمد، active 18th century,,human,Muḥammad Banāwī,Q131748644,DSNAME7905,Q68515,,,,
"Simillāwī, ʻAbd al-Muʻṭī ibn Sālim, -1715",author,سملاوي، عبد المعطي بن سالم، -1715,,,,,,,human,ʻAbd al-Muʻṭī ibn Sālim Simillāwī,Q122947966,Q12324
"Rushdī, Muḥammad, active 19th century",scribe,رشدي، محمد، active 19th century,,human,Muḥammad Rushdī,Q131748645,DSNAME7906,Q68516,,,,
"Garrett, Robert, 1875-1961, NjP",former owner,,,human,Robert Garrett,Q315205,DSNAME3189,Q27973,,,,
"Hamilton, Alexander Hamilton Douglas, Duke of, 1767-1852",former owner,,,,,,,,human,"Alexander Hamilton, 10th Duke of Hamilton",Q336657,Q12828
"Carmel de Nantes (Convent : Nantes, France)",former owner,,,,,,,,organization,Chapelle du monastère du Carmel de Nantes,Q60344344,Q12829
Königliche Museen zu Berlin,former owner,,,,,,,,organization,Staatliche Museen zu Berlin,Q700216,Q12830
"Pius II, Pope, 1405-1464",author,,,,,,,,human,Pius II,Q101437,Q894
"William, of Malmesbury, approximately 1090-1143",author,,http://viaf.org/viaf/205295992/,,,,,,human,William of Malmesbury,Q345524,Q12932
"Balbi, Giovanni, -1298",author,,http://id.loc.gov/authorities/names/n92073310,,,,,,human,John of Genoa,Q2312678,Q12933
"Ludwig, Peter, 1925-1996",former owner,,,,,,,,human,Peter Ludwig,Q73991,Q454
"Ludwig, Irene",former owner,,,,,,,,human,Irene Ludwig,Q1672539,Q455
"Liu, Jingshao, 1517-1578",author,"劉景韶, 1517-1578",,,,,,,human,Liu Jingshao,Q45672380,Q12833
"Liu, Song, 1321-1381",author,"劉崧, 1321-1381",http://id.loc.gov/authorities/names/no2002081305,,,,,,human,Liu Song,Q10899697,Q12834
"Liang, Qian, 1366-1418",author,"梁潛, 1366-1418",http://id.loc.gov/authorities/names/no2002094864,,,,,,human,Liang Qian,Q45426199,Q12835
"Wang, Qiao, 1521-1599",author,"王樵, 1521-1599",http://id.loc.gov/authorities/names/n87855961,,,,,,human,Wang Qiao,Q45427488,Q12836
"Xia, Liangsheng, jin shi 1508",author,"夏良勝, jin shi 1508",http://id.loc.gov/authorities/names/nr96021095,,,,,,human,Xia Liangsheng,Q45425092,Q12837
"Liu, Sanwu, 1312-approximately 1399",author,"劉三吾, 1312-approximately 1399",http://id.loc.gov/authorities/names/nr95022721,,,,,,human,Liu Sanwu,Q10899334,Q12838
"Huangfu, Xiao, 1497-1546",author,"皇甫〓, 1497-1546",http://id.loc.gov/authorities/names/nr96021163,,,,,,human,Huangfu Xiao,Q16076162,Q12839
"Wang, Xing, active 14th century",author,"王行, 14th cent",http://id.loc.gov/authorities/names/n83214571,,,,,,human,Wang Xing,Q24837460,Q12840
"Yao, Guangxiao, 1335-1419",author,"姚廣孝, 1335-1419",http://id.loc.gov/authorities/names/n87873474,,,,,,human,Yao Guang Xiao,Q10943311,Q12841
"Ling, Yunhan, active 14th century",author,"凌雲翰, 14th cent",http://id.loc.gov/authorities/names/n83214573,,,,,,human,Ling Yunhan,Q122949436,Q12842
"Yin, Kui, 1331-1376",author,"殷奎, 1331-1376",http://id.loc.gov/authorities/names/no2002094437,,,,,,human,Yin Kui,Q45424247,Q12843
"Yang, Jue, 1493-1549",author,"楊爵, 1493-1549",http://id.loc.gov/authorities/names/nr96021158,,,,,,human,Yang Jue,Q11101888,Q12844
"Laifu, shi, 14th cent",author,"來復, shi, 14th cent",,,,,,,human,Shi Laifu,Q45440391,Q12845
"Sun, Yiyuan, 1484-1520",author,"孫一元, 1484-1520",http://id.loc.gov/authorities/names/nr96021170,,,,,,human,Sun Yiyuan,Q45424958,Q12846
"Zhu, Cunli, 1444-1513",author,"朱存理, 1444-1513",http://id.loc.gov/authorities/names/nr93050582,,,,,,human,Zhu Cunli,Q11093823,Q12847
"Xiao, Qi, 1325-1396",author,"萧歧, 1325-1396",,,,,,,human,Xiao Qi,Q45498204,Q12848
"Wu, Chen, -1386",author,"吳沉, d.1386",http://id.loc.gov/authorities/names/no2004096820,,,,,,human,Wu Chen,Q15932258,Q12849
"Wu, Yan, 1457-1519",author,"吳儼, 1457-1519",http://id.loc.gov/authorities/names/no2002116208,,,,,,human,Wu Yan,Q123006967,Q12850
"Gao, Bing, 1350-1423",author,"高 \\\\\\|\\\\\\|, 1350-1423",http://id.loc.gov/authorities/names/n82245915,,,,,,human,Gao Bing,Q5521582,Q12851
"Wang, Cheng, 1370-1415",author,"王偁, 1370-1415",http://id.loc.gov/authorities/names/nr93015092,,,,,,human,Wang Cheng,Q45426073,Q12852
"Liu, Zhi, 14th/15th cent",author,劉廌 14th/15th cent,,,,,,,human,Liu Zhi,Q122949523,Q12853
"Lin, You, 14th/15th cent",author,"林右, 14th/15th cent",,,,,,,human,Lin You,Q11105614,Q12854
"Wang, Han, active 14th century",author,"王翰, 14th cent",http://id.loc.gov/authorities/names/n81117472,,,,,,human,Wang Han,Q16906192,Q12855
"Hu, Kui, ca. 1331-ca. 1405",author,"胡奎, ca. 1331-ca. 1405",,,,,,,human,Hu Kui,Q45414026,Q12856
"Liu, Lian, 1348-1379",author,"劉璉, 1348-1379",http://id.loc.gov/authorities/names/no2002110141,,,,,,human,Liu Lian,Q10900194,Q12857
"Liang, Lan, -1410",author,"梁蘭, d. 1410",http://id.loc.gov/authorities/names/n81113559,,,,,,human,Liang Lan,Q45426155,Q12858
"Qian, Zai, 1299-1394",author,"錢宰, 1299-1394",http://id.loc.gov/authorities/names/no2002093934,,,,,,human,Qian Zai,Q122946600,Q12859
"Guan, Shimin, 1338-1421",author,管時敏， 14th cent,http://id.loc.gov/authorities/names/n83214559,,,,,,human,Guan Shimin,Q30086700,Q12860
"Guo, Kui, d. 1365",author,"郭奎, d. 1365",,,,,,,human,Guo Kui,Q45424337,Q12861
"Hu, Yan, 1361-1443",author,"胡儼, 1361-1443",http://id.loc.gov/authorities/names/no2002094865,,,,,,human,Chu Jen,Q6728564,Q12862
"Zhu, You, 1314-1376",author,"朱右, 1314-1376",http://id.loc.gov/authorities/names/nr93015619,,,,,,human,Zhu You,Q10329934,Q12863
"Xie, Su, active 1367-1375",author,"謝肅, fl. 1367-1375",http://id.loc.gov/authorities/names/n88012028,,,,,,human,Xie Su,Q122947486,Q12864
"Zhu, Zhe, 1486-1552",author,"朱淛, 1482-1552",http://id.loc.gov/authorities/names/no2003001701,,,,,,human,Zhu Zhe,Q11094356,Q12865
"Huang, Huai, jin shi 1397",author,"黃淮, jin shi 1397",http://id.loc.gov/authorities/names/n83214562,,,,,,human,Huang Huai,Q3492957,Q12866
"Miaosheng, Shi, active 14th century",author,"妙聲, shi, 14th cent",http://id.loc.gov/authorities/names/no2002081308,,,,,,human,Shi Miaosheng,Q45424272,Q12867
"Zongle, Shi, 1318-1391",author,"宗泐, Shi, 1318-1391",http://id.loc.gov/authorities/names/n78021525,,,,,,human,Shi Zongle,Q45427954,Q12868
"Hou, Fu, 14th/15th cent",author,"侯復, 14th/15th cent",,,,,,,human,Hou Fu,Q45575747,Q12869
"Mainardi, Leonardo",author,,,,,,,,human,Leonardo Mainardi,Q123005999,Q12934
"Boncompagni, Baldassarre, 1821-1894",former owner,,http://id.loc.gov/authorities/names/n84804080,,,,,,human,Baldassarre Boncompagni,Q680832,Q3772
Orthodox Eastern Church,author,,http://id.loc.gov/authorities/names/n50000556,,,,,,organization,Eastern Orthodox Church,Q35032,Q4406
"Hiersemann, Karl Wilhelm, 1854-1924",former owner,,,,,,,,human,Karl Wilhelm Hiersemann,Q1473427,Q12935
"Mettler-Specker, Arnold, 1867-1945",former owner,,,,,,,,human,Arnold Mettler,Q28077318,Q4386
"Fan, Shouji, jin shi 1574",author,"范守己, jin shi 1574",http://id.loc.gov/authorities/names/n88177868,,,,,,human,Fan Shouji,Q45624287,Q12870
"Xu, Zhongxing, 1517-1578",author,"徐中行, 1517-1578",http://id.loc.gov/authorities/names/no2007015750,,,,,,human,Xu Zhongxing,Q8045165,Q12871
"Chen, Renxi, 1581-1636",author,"陳仁錫, 1581-1636",http://id.loc.gov/authorities/names/n84040073,,,,,,human,Chen Renxi,Q15909844,Q12872
"He, Jingming, 1483-1521",author,"何景明, 1483-1521",http://id.loc.gov/authorities/names/nr96022079,,,,,,human,He Jingming,Q10886251,Q12873
"Wang, Zao, 1079-1154",author,"汪藻, 1079-1154",http://id.loc.gov/authorities/names/no2006017114,,,,,,human,Zao Wang,Q11137143,Q12874
"Lü, Zuqian, 1137-1181",author,"呂祖謙, 1137-1181",http://id.loc.gov/authorities/names/n81093500,,,,,,human,Lü Zuqian,Q4272132,Q12875
"Tang, Shunzhi, 1507-1560",author,"唐順之, 1507-1560",http://id.loc.gov/authorities/names/n85362621,,,,,,human,Tang Shunzhi,Q10923051,Q12876
"Du, You, 735-812",author,"杜佑, 735-812",http://id.loc.gov/authorities/names/n85094275,,,,,,human,Du You,Q712372,Q12877
"Fujiwara, Sadaie, 1162-1241",author,"藤原定家, 1162-1241",http://id.loc.gov/authorities/names/n80010353,,,,,,human,Fujiwara no Teika,Q378425,Q12878
"Hŏ, Nansŏrhŏn, 1563-1589",author,"許 蘭雪軒, 1563-1589",http://id.loc.gov/authorities/names/n81055101,,,,,,human,Heo Nanseolheon,Q464558,Q12879
"Hayashi, Shihei, 1738-1793",author,"林子平, 1738-1793",http://id.loc.gov/authorities/names/n82000980,,,,,,human,Hayashi Shihei,Q382306,Q12880
"Guanding, 561-632",author,"灌頂, 561-632",,,,,,,human,Guanding,Q11598433,Q12881
"Jiang, Zhi, 12th cent",author,"江贄, 12th cent",,,,,,,human,Jiang Zhi,Q123005872,Q12882
"Ming Taizu, Emperor of China, 1328-1398",author,"明太祖, Emperor of China, 1328-1398",http://id.loc.gov/authorities/names/n80056911,,,,,,human,Hongwu Emperor,Q9957,Q12883
Catholic Church,author,,http://viaf.org/viaf/130782063,,,,,,organization,Catholic Church,Q9592,Q425
"Turmeda, Anselm, 1352-1432",author,,http://id.loc.gov/authorities/names/n79043912 http://id.loc.gov/authorities/names/n79043912 http://viaf.org/viaf/sourceID/LC%7cn79043912,,,,,,human,Anselm Turmeda,Q2551187,Q12269
"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870",author,بخاري، محمد بن اسماعيل,http://id.loc.gov/authorities/names/n81055666,,,,,,human,Muḥammad ibn Ismaeel al-Bukhārī,Q241026,Q12270
"Abū Nuʻaym al-Iṣbahānī, Aḥmad ibn ʻAbd Allāh, 948-1038",author,ابو نعيم الاصبهاني، احمد بن عبد الله,,,,,,,human,Abu Nu`aym,Q2822174,Q12271
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296",author,بوصيري، شرف الدين محمد بن سعيد,http://id.loc.gov/authorities/names/n82047089,,,,,,human,Busiri,Q2922506,Q12272
"Fattanī, Muḥammad Ṭāhir, 1504 or 1505-1578 or 1579",author,فتني، محمد طاهر، 1504 or 1505-1578 or 1579,,,,,,,human,Muḥammad Ṭāhir Pattanī,Q12239889,Q12273
"Lādhiqī, ʻAbd al-Razzāq ibn ʻAbd al-Fattāḥ, -1853 or 1854",author,لاذقاني، عبد الرزاق بن عبد الفتاح,http://id.loc.gov/authorities/names/nr94013804,,,,,,human,ʻAbd al-Razzāq ibn ʻAbd al-Fattāḥ Lādhiqī,Q122946970,Q12274
"Bukhārī, Muḥammad ibn ʻAbd al-Bāqī, active 1583",author,بخاري، محمد بن عبد الباقي,,human,Muḥammad ibn ʻAbd al-Bāqī Bukhārī,Q131398961,DSNAME7907,Q68517,,,,
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274",author,طوسي، نصير الدين محمد بن محمد، 1201-1274,http://id.loc.gov/authorities/names/n82136884,,,,,,human,Nasir al-Din al-Tusi,Q302835,Q2837
"Ṭarasūsī, ʻUthmān ibn Muṣṭafá",author,طرسوسي، عثمان بن مصطفى,,,,,,,human,ʻUthmān ibn Muṣṭafá Ṭarasūsī,Q121323062,Q12275
"Dawwānī, Muḥammad ibn Asʻad, 1426 or 1427-1512 or 1513",author,دواني، محمد بن اسعد، 1426 or 1427-1512 or 1513,,,,,,,human,Jalal al-Din Davani,Q4116938,Q40510
"Ibn ʻAbd al-Razzāq, ʻAbd al-Raḥmān ibn Ibrāhīm, -1727",author,ابن عبد الرزاق، عبد الرحمن بن ابراهيم -1727,,human,ʻAbd al-Raḥmān ibn Ibrāhīm Ibn ʻAbd al-Razzāq,Q131398962,DSNAME7908,Q68518,,,,
"Ibn al-Imām, -approximately 1595",author,ابن الامام -approximately 1595,,,,,,,human,Ibn al-Imām,Q122947964,Q12276
"Ibn al-Imām, -approximately 1595",author,ابن الامام,,,,,,,human,Ibn al-Imām,Q122947964,Q12276
"Ibn Shāhīn, Khalīl, 1410 or 1411-1468 or 1469",author,ابن شاهين، خليل,,,,,,,human,Khalīl ibn Shāhīn,Q12210808,Q12277
"Nābulusī, ʻAbd al-Ghanī ibn Ismāʻīl, 1641-1731",author,نابلسي، عبد الغني بن اسماعيل 1641-1731,http://id.loc.gov/authorities/names/n83198301,,,,,,human,Abd al-Ghani al-Nabulsi,Q4164547,Q12278
"Suyūṭī, 1445-1505",author,سيوطي 1445-1505,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"ʻArafāt, ʻAbd al-Karīm ibn ʻAlī, active 18th century",scribe,عرفات، عبد الكريم بن علي active 18th century,,human,ʻAbd al-Karīm ibn ʻAlī ʻArafāt,Q131748646,DSNAME7909,Q68519,,,,
"Suyūṭī, 1445-1505",author,سيوطي,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Sunbulāwaynī, Mūsá ibn ʻAbd al-Qādir, active 16th century",scribe,سنبلاويني، موسى بن عبد القادر، active 16th century,,human,Mūsá ibn ʻAbd al-Qādir Sunbulāwaynī,Q131748647,DSNAME7910,Q68520,,,,
"Rajrajāʼī, Muḥammad ibn Ismaʻīl, active 16th century",scribe,رجرجائي، محمد بن اسمعيل، active 16th century,,human,Muḥammad ibn Ismaʻīl Rajrajāʼī,Q131748648,DSNAME7911,Q68521,,,,
Aḥmad ibn Shāhīn,author,احمد بن شاهين,,,,,,,,,,
"Ḥusaynī, Muḥammad ibn Muḥammad",scribe,حسيني، محمد بن محمد,,,,,,,,,,
"Nashshār, Muḥammad",author,نشار، محمد,,,,,,,,,,
"Miṣrī, Ḥasanayn ibn Muḥammad ibn Muṣṭafá",scribe,مصري، حسنين بن محمد بن مصطفى,,,,,,,,,,
"Lakhmī, Ibrāhīm ibn Hibat Allāh, -1321",author,لخمي، ابراهيم بن هبة الله، -1321,,human,Ibrāhīm ibn Hibat Allāh Lakhmī,Q129951479,DSNAME6510,Q54141,,,,
"Harawī, Muḥammad ibn ʻAlī, 982 or 983-1041 or 1042",author,هروي، محمد بن علي، 982 or 983-1041 or 1042,,human,ʿAlī Ibn-Muḥammad Abu-ʾl-Ḥasan al-Harawī,Q55903508,DSNAME7912,Q68522,,,,
"Ibn Jābir, Muḥammad ibn Aḥmad, 1298 or 1299-1378 or 1379",author,ابن جابر، محمد بن احمد، 1298 or 1299-1378 or 1379,http://id.loc.gov/authorities/names/nr90003073 http://viaf.org/viaf/sourceID/LC%7cnr90003073,,,,,,human,Ibn Jaber al-Andalusi,Q98794582,Q12356
"Burdī, Ḥasan, active 19th century",scribe,بردي، حسن، active 19th century,,human,Ḥasan Burdī,Q131748649,DSNAME7913,Q68523,,,,
"Ibn Durayd, Muḥammad ibn al-Ḥasan, 837 or 838-933",author,ابن دريد، محمد بن الحسن، 837 or 838-933,,,,,,,human,Ibn Duraid,Q788374,Q12357
"Rabaʻī, ʻĪsá ibn Ibrāhīm, -1087 or 1088",author,ربعي، عيسى بن ابراهيم، -1087 or 1088,,,,,,,human,ʿĪsā b. Ibrāhīm al-Rabaʿī,Q61626919,Q12358
"Musawwirī, al-Ḥusayn ibn Aḥmad al-Muqrī, active 17th century",scribe,مسوري، الحسين بن احمد المقري، active 17th century,,human,al-Ḥusayn ibn Aḥmad al-Muqrī Musawwirī,Q131748650,DSNAME7914,Q68524,,,,
"Najdī, ʻUthmān Aḥmad, -1686",author,نجدي، عثمان احمد، -1686,,human,"Najdī, ʻUthmān Aḥmad",Q105359548,DSNAME7915,Q68525,,,,
"Fawzī, ʻAlī ibn Ibrāhīm active 18th century",scribe,فوزي، علي بن ابراهيم active 18th century,,human,ʻAlī ibn Ibrāhīm Fawzī,Q131748651,DSNAME7916,Q68526,,,,
"Maydānī, Aḥmad ibn Muḥammad, -1124",author,ميداني، احمد بن محمد، 1124,,,,,,,human,Aḥmad Ibn-Muḥammad al- Maidānī,Q5669370,Q12359
"Maydānī, Aḥmad ibn Muḥammad, -1124",author,ميداني، احمد بن محمد، -1124,,,,,,,human,Aḥmad Ibn-Muḥammad al- Maidānī,Q5669370,Q12359
"Dīrīnī, ʻAbd al-ʻAzīz, 1215-approximately 1295",author,ديريني، عبد العزيز، 1215-approximately 1295,,,,,,,human,ʻAbd al-ʻAzīz Dīrīnī,Q120599073,Q12360
"Qarāfī, Muḥammad ibn Yaḥyá, 1532 or 1533-1600",author,قرافي، محمد بن يحيى، 1532 or 1533-1600,,human,Badreddine al-Qarafi,Q60565270,DSNAME7917,Q68527,,,,
"Yashkhūnī, Yūsuf ibn Aḥmad al-Sawwāq, active 18th century",scribe,يشخوني، يوسف بن احمد السواق، active 18th century,,human,Yūsuf ibn Aḥmad al-Sawwāq Yashkhūnī,Q131748652,DSNAME7918,Q68528,,,,
"Fīrūzābādī, Muḥammad ibn Yaʻqūb, 1329-1414 or 1415",author,فيروزابادي، محمد بن يعقوب، 1329-1414 or 1415,http://id.loc.gov/authorities/names/n83055935,,,,,,human,Fairuzabadi,Q4115262,Q3185
"Ibn Dāwūd, ʻAlī ibn Nuṣrat, active 15th century",author,ابن داوود، علي بن نصرة، active 15th century,,human,ʻAlī ibn Nuṣrat Ibn Dāwūd,Q131748653,DSNAME7919,Q68529,,,,
"Adranawī, Muḥammad ibn Ḥasan, -1461 or 1462",author,ادرنوي، محمد بن حسن، -1461 or 1462,,,,,,,human,Muḥammad ibn Ḥasan Adranawī,Q129951590,Q54219
"Birgivî Mehmet Efendi, approximately 1522-1573",author,بركوى محمد افندى، approximately 1522-1573,,,,,,,human,Imam Birgivi,Q167660,Q12361
"Yaḥyá ibn Naṣūḥ ibn Isrāʼīl, active 1543",author,يحيى بن نصوح بن اسرائيل، active 1543,,human,Yaḥyá ibn Naṣūḥ ibn Isrāʼīl,Q131398964,DSNAME7920,Q68530,,,,
Tūrūjī,author,توروجي,,,,,,,,,,
"Ardabīlī, Muḥammad ibn ʻAbd al-Ghanī, -1249 or 1250",author,اردبيلي، محمد بن عبد الغني، 1572-1627,,,,,,,human,Muḥammad ibn ʻAbd al-Ghanī Ardabīlī,Q129951750,Q54221
"Bardaʻī, Saʻd Allāh",author,بردعي، سعد الله,,,,,,,human,Saʻd Allāh Bardaʻī,Q129951618,Q54244
"Bashrawānī, Jaʻfar ibn Muḥammad, active 18th century",scribe,بشرواني، جعفر بن محمد، active 18th century,,human,Jaʻfar ibn Muḥammad Bashrawānī,Q131748654,DSNAME7921,Q68531,,,,
"Muṭarrizī, Nāṣir ibn ʻAbd al-Sayyid, 1144-1213",author,مطرزي، ناصر بن عبد السيد، 1144-1213,,,,,,,human,Abu al-Fath al-Mutarrizi,Q20393522,Q54121
"Isfarāyīnī, Muḥammad ibn Muḥammad, -1285",author,اسفراييني، محمد بن محمد، 1285,,,,,,,human,Muḥammad ibn Muḥammad Isfarāyīnī,Q122947965,Q12287
"Basnawī, Muḥammad ibn ʻUmar, active 17th century",scribe,بسنوي، محمد بن عمر، active 17th century,,human,Muḥammad ibn ʻUmar Basnawī,Q131748655,DSNAME7922,Q68532,,,,
"Ibn al-Aswad, Ḥasan ibn ʻAlāʼ al-Dīn",author,ابن الاسود، حسن بن علاء الدين,,,,,,,human,Ḥasan ibn ʻAlāʼ al-Dīn Ibn al-Aswad,Q129951600,Q54124
"Ibn Sharaf Shāh, Ḥasan ibn Muḥammad, 1247 or 1248-1315 or 1316",author,ابن شرف شاه، حسن بن محمد، 1247 or 1248-1315 or 1316,,,,,,,human,Ḥasan ibn Muḥammad Ibn Sharaf Shāh,Q28715012,Q12362
"Ibn Sharaf Shāh, Ḥasan ibn Muḥammad, 1247 or 1248-1315 or 1316",author,ابن شرف شاه، حسن بن محمد، 1247 or 1248-1315 or 1316,,,,,,,human,Ḥasan ibn Muḥammad Ibn Sharaf Shāh,Q28715012,Q12362
"Ḥalabī, Muḥammad ibn ʻUmar, -1446 or 1447",author,حلبي، محمد بن عمر، -1446 or 1447,,human,Muḥammad ibn ʻUmar Ḥalabī,Q131398965,DSNAME7923,Q68533,,,,
"Dawlatābādī, Aḥmad ibn ʻUmar, -1445 or 1446",author,دولتابادي، احمد بن عمر، -1445 or 1446,,,,,,,human,Aḥmad ibn ʻUmar Dawlatābādī,Q129951752,Q54328
"Ṭūsawī, Ḥajjī Bābā ibn Ibrāhīm ibn ʻAbd al-Karīm, active 15th century",author,طوسوي، حجي بابا بن ابراهيم بن عبد الكريم، active 15th century,,human,Ḥajjī Bābā ibn Ibrāhīm ibn ʻAbd al-Karīm Ṭūsawī,Q131398966,DSNAME7924,Q68534,,,,
Mūsáʹzādah,author,موسى‌زادة,,,,,,,,,,
"Khabīṣī, Muḥammad ibn Abī Bakr, active 14th century",author,خبيصي، محمد بن ابي بكر، active 14th century,,human,Muḥammad ibn Abī Bakr Khabīṣī,Q129951714,DSNAME6677,Q54308,,,,
"Faqīh, Muḥammad ibn Aḥmad, active 15th century",scribe,فقيه، محمد بن احمد، active 15th century,,human,Muḥammad ibn Aḥmad Faqīh,Q131748656,DSNAME7925,Q68535,,,,
"Bosnavî Sudi, -1596 or 1597",author,بوسنوي سودي، -1596 or 1597,,,,,,,human,Ahmed Sudi,Q277154,Q54693
"Khawājah Rājah, Muḥammad ibn Aḥmad, active 17th century",scribe,خواجة راجة، محمد بن احمد، active 17th century,,human,Muḥammad ibn Aḥmad Khawājah Rājah,Q131748657,DSNAME7926,Q68536,,,,
"Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249",author,ابن الحاجب، عثمان بن عمر، 1175-1249,,,,,,,human,Ibn al-Ḥājib,Q6533412,Q12364
"Nīsābūrī, Niẓām al-Dīn al-Ḥasan ibn Muḥammad, -1328 or 1329",author,نيسابوري، نظام الدين الحسن بن محمد، -1328 or 1329,http://id.loc.gov/authorities/names/n2007003877,,,,,,human,Nizam al-Din al-Nisaburi,Q4116610,Q3194
"Ṭarābulusī, Yaḥyá, active 17th century",scribe,طرابلسي، يحيى، active 17th century,,human,Yaḥyá Ṭarābulusī,Q131748659,DSNAME7927,Q68537,,,,
"Jārbardī, Fakhr al-Dīn Aḥmad ibn al-Ḥasan, -1345",author,جاربردي، فخر الدين احمد بن الحسن، -1345,,,,,,,human,Fakhr al-Dīn Aḥmad ibn al-Ḥasan Jārbardī,Q120752948,Q12365
"Kakīzāwī, Aḥmad ibn Muṣṭafá, active 16th century",scribe,"ككيزاوي، احمد بن مصطفى, active 16th century",,human,Aḥmad ibn Muṣṭafá Kakīzāwī,Q131748660,DSNAME7928,Q68538,,,,
"Nuqrahkār, ʻAbd Allāh ibn Muḥammad al-Ḥusaynī, 1306-1374",author,نقرهكار، عبد الله بن محمد الحسيني، 1306-1374,,,,,,,human,ʻAbd Allah ibn Muhammad al-Husayni Nuqrahkar,Q6407970,Q12366
"Ibn al-Nāẓim, Muḥammad ibn Muḥammad, -1287 or 1288",author,ابن الناظم، محمد بن محمد، -1286 or 1288,,,,,,,human,Badr ad-Dīn ibn Mālik,Q28715113,Q12367
"Ibn al-Nāẓim, Muḥammad ibn Muḥammad, -1287 or 1288",author,ابن الناظم، محمد بن محمد، -1287 or 1288,,,,,,,human,Badr ad-Dīn ibn Mālik,Q28715113,Q12367
"Anṣārī, Zayn al-ʻĀbidīn ibn Zakarīyā, active 17th century",scribe,انصاري، زين العابدين بن زكريا، active 17th century,,human,Zayn al-ʻĀbidīn ibn Zakarīyā Anṣārī,Q131748661,DSNAME7929,Q68539,,,,
"Ibn ʻAqīl, ʻAbd Allāh ibn ʻAbd al-Raḥmān, 1294?-1367",author,ابن عقيل، عبد الله بن عبد الرحمن، 1294?-1367,,,,,,,human,Ibn ʿAqīl,Q12178189,Q12368
"Sujāʻī, Aḥmad ibn Aḥmad, -1783",author,سجاعي، احمد بن احمد، -1783؟,,,,,,,human,Aḥmad ibn Aḥmad Sujāʻī,Q122947967,Q12322
"Khuḍarī, Muḥammad, 1798-1870 or 1871",author,خضري، محمد، 1798-1870 or 1871,,human,Muḥammad Khuḍarī,Q131398967,DSNAME7930,Q68540,,,,
"Jīzāwī, Ibrāhīm, active 19th century",scribe,جيزاوي، ابراهيم، active 19th century,,human,Ibrāhīm Jīzāwī,Q131748662,DSNAME7931,Q68541,,,,
"Ibn Jābir, Muḥammad ibn Aḥmad, 1298 or 1299-1378 or 1379",author,ابن جابر، محمد بن احمد، 1298 or 1299-1378 or 1379,http://id.loc.gov/authorities/names/nr90003073 http://viaf.org/viaf/sourceID/LC%7cnr90003073,,,,,,human,Ibn Jaber al-Andalusi,Q98794582,Q12356
"Ḥusaynī, Muḥammad ibn ʻAbd al-ʻAzīz",scribe,حسيني، محمد بن عبد العزيز,,,,,,,,,,
"Ibn al-ʻAynī, ʻAbd al-Raḥmān ibn Abī Bakr, 1433 or 1434-1487 or 1488",author,ابن العيني، عبد الرحمن بن ابي بكر، 1433 or 1434-1487 or 1488,,,,,,,human,ʻAbd al-Raḥmān ibn Abī Bakr Ibn al-ʻAynī,Q129951532,Q54178
"Azharī, Khālid ibn ʻAbd Allāh, -1499",author,ازهري، خالد بن عبد الله، -1499,,,,,,,human,Khālid ibn ʻAbd Allāh Azharī,Q28717430,Q12369
"Ḥanafī, Aḥmad ibn Aḥmad, active 14th century",scribe,حنفي، احمد بن احمد، active 14th century,,human,Aḥmad ibn Aḥmad Ḥanafī,Q131748663,DSNAME7932,Q68542,,,,
Ḥamzah ibn Ibrāhīm,scribe,حمزة بن ابراهيم,,,,,,,,,,
"Dīkqūz, Aḥmad, active 15th century",author,ديكقوز، احمد، active 15th century,,,,,,,human,Aḥmad Dīkqūz,Q129951646,Q54262
Muḥammad ibn ʻAbd al-Karīm,scribe,محمد بن عبد الكريم,,,,,,,,,,
