row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
690,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101040Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887290Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669304Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591803Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159440Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872848Z",Origen,author,,,human,Origen,Q170472
691,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101057Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887295Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669312Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591806Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159443Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872851Z","Original folio number ""xxxiii"" in outer margin; Erik von Scherling, RotulusVII (1954): 2550",former owner,,,,,
692,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101067Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887311Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669317Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591809Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159446Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872856Z","Ortenssio Barzella (1324); purchased by Sir Thomas Phillipps from Thorpe (1836), Phillipps n. 9323; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 1, 2MS PA6393 A7 1300.",former owner,,,,,
693,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101078Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887317Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669322Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591814Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159455Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872858Z",Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3375.E5.,former owner,,,,,
694,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101095Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887322Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669329Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591817Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159457Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872861Z",Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3395.L764 l.,former owner,,,,,
695,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101106Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887329Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669334Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591820Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159460Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872867Z",Otto F. Ege (1888-1951)?; acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3363.L47.,former owner,,,,,
696,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101116Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887334Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669338Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591829Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159465Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872870Z",Otto F. Ege (1888-1951)?; acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3375.D713. Related material at Boston University School of Theology: STH MS leaves 65-66.,former owner,,,,,
697,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101132Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887339Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669373Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591832Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159469Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872873Z","Otto F. Ege (1888-1951)?; acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3395.C485 l. Likely related to leaves sold at Sotheby's, 26 November 1985, lot 79; a related leaf is at Yale University: Beinecke Rare Book and Manuscript Library MS 682.",former owner,,,,,
698,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101142Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887347Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669381Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591835Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159471Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872884Z","Ownership note, f. 1, ""Hic liber Oratius est Aristhei""; bequest of James K. Moffit to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 3, 2MS PA6393 C2 1500.",former owner,,,,,
699,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101167Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887351Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669390Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591840Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159476Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872887Z","Ownership notes, mainly illegible, inside front cover, "". . . Ambroggio 1523 ad oct. A<?> ... Salus..."" and "" 692."" De Ricci states that the volume was ""last in Germany."" Adolph Sutro (1830-1898), mayor of San Francisco.",former owner,,,,,
700,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101182Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887356Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669395Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591843Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159479Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872891Z",Ownership stamp of a Jesuit institution in Valencia; acquired in 1989 from P. Pirages.,former owner,,,,,
701,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101191Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887363Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669399Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591846Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159481Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872904Z","Page-Turner, Gregory Osborne, Sir, 1785-1843",former owner,,,human,"Sir Gregory Osborne Page-Turner, 4th Bt.",Q75874518
702,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101208Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887368Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669407Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591851Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159486Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872908Z","Paolo, Veneto, approximately 1370-1428",author,,,human,Paul of Venice,Q2064265
703,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101218Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887373Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669420Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591854Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159489Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872912Z",Papias,author,,,human,Papias,Q3894841
704,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101228Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887384Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669426Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591857Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159491Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872918Z","Parsons, Edward Alexander, 1878-1962",former owner,,,human,Edward Alexander Parsons,Q59631299
705,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101245Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887389Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669433Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591862Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159499Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872921Z","Part of Sotheby’s, 2 December 2003, lot 12; bought by the Lilly Library in 2007 from Phillip J. Pirages, cat. 54, no. 9",former owner,,,,,
706,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101257Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887394Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669438Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591865Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159502Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872942Z","Part of the archive of Raffaello de’ Medici (1543-1628), of Florence; sale at Reiss & Sohn, Königstein, 21 October 2003, lot 647; bought by the Lilly Library from Quaritch, February 2004.",former owner,,,,,
707,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101266Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887401Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669442Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591868Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159504Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872946Z",Pascasius Radbertus,author,,,human,Paschasius Radbertus,Q654858
708,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101282Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887406Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669451Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591874Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159509Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872950Z",Paul the Deacon,author,,,human,Paul the Deacon,Q160424
709,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101291Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887411Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669459Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591877Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159512Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872955Z",Pedro Pascual,author,,,human,Peter Pascual,Q744531
710,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101301Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887419Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669464Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591882Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159515Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872958Z",Pedro de Valencia,author,,,human,Pedro de Valencia,Q3374154
711,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101325Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887424Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669471Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591885Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159520Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872962Z","Pen trials in the margins, s. XVI, including some names: Thomas; Istud est <erasure>; Lumen (?) tito (?); <?>e<?>ino hadtens (?); John Skerrind (?).",former owner,,,,,
712,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101335Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887431Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669476Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591888Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159523Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872972Z","Pencil foliation ""233""",former owner,,,,,
713,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101345Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887436Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669480Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591893Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159526Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872975Z","Pennypacker, Samuel W. (Samuel Whitaker), 1843-1916",former owner,,,human,Samuel W. Pennypacker,Q540418
714,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101361Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887441Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669488Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591896Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159530Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872978Z",Perfecto Corazini,author,,,human,Perfecto Corazini,Q114242542
715,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101370Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887455Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669495Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591899Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159533Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.872984Z","Perhaps Michel d’Ailly, sixth duc de Chaulnes (1714-1769, but not identifiable in his sale catalogue, Paris, 19 March 1770 and following days); probably George Watson Taylor (1771-1841), M. P. and owner of plantations in Jamaica, whose sale, Evans, 20 March 1823, included as lot 463, a fifteenth-century illuminated manuscript of Caesar and Suetonius, on vellum; Thomas Thorpe, cat. II (1823), no. 5745, and cat. III (1824), no. 16518; Sir Thomas Phillipps (1792–1872), bought from Thorpe, his MS 2665; his sale, Sotheby’s, 10 June 1896, lot 1182 (it was at one time in the library of the Duc de Chaulnes), unsold, re-offered 5 June 1899, lot 1107; Alfred Higgins, F.S.A. (d. 1903; bought in May 1903: he died in October), with his signature and booklabel; his sale, Sotheby’s, 2 May 1904, lot 228; Michael Tomkinson (1841-1921); his sale, Sotheby’s, 3 April 1922, lot 878, to Quaritch; C. L. Ricketts, bought in 1923; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
716,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101385Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887460Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669500Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591903Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159536Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873028Z","Perhaps from an institutional library in Chartres dispersed at the French Revolution; Pierre Gélis-Didot (b. 1853), his sale, Paris, Belin-Drouot, 12 April 1897, lot 3; Cecil Mallaby Firth (1878-1931), Egyptologist, with his bookplate; George Dunn (1865-1912), with his booklabel, bought in March 1900, probably from Sydney Cockerell (to judge from Dunn’s pencil note ""S.C.C.""); Dunn sale, Sotheby’s, 11 February 1913, lot 356, to Young; bought the following day by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts collection in 1961.",former owner,,,,,
717,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101397Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887468Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669508Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591906Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159546Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873033Z","Perhaps from the Dominican church of San Jacopo di Ripoli, Florence; Cortlandt Field Bishop (1870-1935); his sale, New York, Anderson, 12 April 1915, lot 293; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
718,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101407Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887476Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669512Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591909Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159549Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873040Z","Perhaps the Benedictine monastery of Santa Giustina of Padua; price of £24 and date ""March 1920"" in pencil; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
719,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101421Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887481Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669517Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591916Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159552Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873043Z","Perhaps the Carmelite convent in Chester; Richard Legh, of East Hall, High Legh, Cheshire, 1613; Richard Maria Domville (c. 1600-1667) who gave it in 1665 to Sir Peter Leycester (1614-1678), of Nether Tabley, Cheshire, and it apparently remained at Nether Tabley probably until the 1920s; broken up by Myers, bookseller of New Bond Street, London; leaves bought in 1930 by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
720,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101432Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887486Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669526Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591919Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159560Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873046Z","Perhaps the Cistercian Abbey of Aulne (founded c. 656, Cistercian in 1147, suppressed 1796), and possibly from the Petrus Longobardus in Paulumrecorded at Aulne in the early seventeenth century (Sanderus 1641, I, p. 239); over 100 manuscripts from Aulne were bought in Brussels c. 1823 by Sir Thomas Phillipps (1792-1872), his MSS 4621-4734, together with an unknown number of fragments; Phillipps MS 29507 (the ‘9’ written over ‘0’, as in Lilly Poole 39); from the collection of specimen leaves formed by Messrs. W. H. Robinson, who bought the residue of the Phillipps library in 1945-46, sold by them to George A. Poole in 947, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
721,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101442Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887494Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669530Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591922Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159563Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873051Z","Perkins, Oliver Henry, -1912",former owner,,,human,Oliver Henry Perkins,Q114242410
722,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101474Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669535Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591927Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159565Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873054Z","Perry, Preston A.",former owner,,,human,Preston A. Perry,Q114242543
723,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101485Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887505Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669544Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591930Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159570Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873057Z",Peter Comestor,author,,,human,Petrus Comestor,Q785250
724,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101495Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887513Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669549Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591933Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159573Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873114Z",Peter Damian,author,,,human,Peter Damian,Q258369
725,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.101519Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.887518Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.669556Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.591938Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.159576Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.873119Z",Peter Lombard,author,,,human,Peter Lombard,Q315347
