row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label,instance_of,structured_value
596,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Marchioni, Marchiono de,",scribe.,,,,,
597,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Marco Polo,author,,,Marco Polo,human,Q6101
598,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Marcus Ulpius Julianus,author,,,,,
599,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Marginal inscriptions ""Charles"" and ""Cahots""; Florence S. Walter (who rebound it ca. 1930-40); gift of her daughter Mrs. Paul Bissinger to the Bancroft Library UC Berkeley 1972. Previous call number 2MS BX2080 1450.",former owner,,,,,
600,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Mariano, del Buono di Jacopo, 1433-1504",artist,,,Mariano del Buono,human,Q16138117
601,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Marie-François Duchesne de Beaumanoir,former owner,,,,,
602,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Mariensüss, Bartholomäus, -1504.",author,,,,,
603,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Marriette, Charles, 15th cent.,",former owner.,,,,,
604,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Martial,author,,,Martial,human,Q2098
605,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Martin of Tours,author,,,Martin of Tours,human,Q133704
606,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.543Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Martinus Silicaeus Joannes Blasius,author,,,,,
607,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Marx, Hermann,",former owner.,,,,,
608,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Masson, Irvine, 1887-1962,",former owner.,,,Irvine Masson,human,Q15441871
609,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Master B. F., active 1486-1545",artist,,,,,
610,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Master of the Burgundian Prelates,",illuminator.,,,Meister der burgundischen Prälaten,human,Q1918472
611,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Mathurin atelier,artist,,,,,
612,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Maximus, bp. of Turin",author,,,,,
613,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Mādhava Rāma.,author,مادهو رام.,,,,
614,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.458Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","McClenahan, Jean P., 1908-1994,",former owner.,,,,,
615,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","McRoberts, David,",former owner.,,,David McRoberts,human,Q95002340
616,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Mewe, Henricus",former owner,,,,,
617,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Michael Wodhull (1740-1816); Henry Drury (1778-1841); Sir Thomas Phillipps (1792-1872), his n. 3380; acquired by the Bancroft Library UC Berkeley from Sotheby's (28 November 1967, lot 89). Previous call number 2MS BS1234 L2.",former owner,,,,,
618,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Michelmore, G.",former owner,,,,,
619,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Migieu, Anthelme-Michel-Laurent de, marquis de Savigny, 1723-1788,",former owner.,,,,,
620,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Millini, Pietro,",former owner.,,,,,
621,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Modern notes in French on added slips of paper with the monogram ""B. V."" (or E ?); gift of John C. Cebrian to UC Berkeley ca. 1912-1935. Previous call number 2MS BX2000 A3R6 1350.",former owner,,,,,
622,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Molac, Sébastien de Rosmadec, marquis de, d. 1693,",former owner.,,,,,
623,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Monastero di S. Ambrogio (Milan, Italy)",former owner,,,,,
624,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Monastery Holy Trinity-Champmol,former owner,,,,,
625,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.978Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Monastery of Augustinian Canons Regular in Waldhausen, Austria, late 15th or early 16th century. Date of acquisition by the Bancroft Library, UC Berkeley unrecorded. Previous call numbers MAR 3, 2MS BS548 R5.",former owner,,,,,
626,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z",Monastery of Santa Maria de Rosate (15th century); acquired by the Bancroft Libary UC Berkeley from H. P. Kraus.* Previous call number 2MS BR120 B6.,former owner,,,,,
627,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Mr. James Orchard Halliwell-Phillips; Adolph Sutro (1830-1898), mayor of San Francisco; bought at Sotheby, Wilkinson & Hodge auction, 1-4 July 1889",former owner,,,,,
628,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Muḥammad Hādī ibn Mīrzā ʻArab al-Shīrāzī,",scribe.,محمد هادي بن ميرزا عرب الشيرازي.,,,,
629,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Muḥammad al-Amīn, active 1785,",scribe.,محمد الامين، active 1785،,,,,
630,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Muḥammad al-Raʼīs,",former owner.,محمد الرأيس،,,,,
631,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Muḥammad ʻAbd al-Ḥayy ibn ʻAbd al-Kabīr al-Kinānī al-Ḥasanī,",former owner.,محمد عبد الحي بن عبد الكبير الكناني الحسني،,,,,
632,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Mullā ʻAbbās Zīvarī, -1898,",former owner.,ملا عباس زيوري، -1898.,,,,
633,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Muʻāfá ibn Ismāʻīl, 1156 or 1157-1232 or 1233.",author,,http://id.loc.gov/authorities/names/no2007040478,,,
634,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Nabi, 1641 or 1642-1712.",author,نابی، 1641 ياخود  1642-1712.,,Yusuf Nabi,human,Q2351863
635,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.385Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.544Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.459Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.979Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.187Z","Name scribbled on the leaf, s. XVI (?): James <?>. This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",former owner,,,,,
