row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
481,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z",Ibrāhīm ibn Qāsim ibn ʻAlī ibn Yūsuf,scribe.,ابراهيم بن قاسم بن علي بن يوسف,,,,
482,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z",Iceland,author,,,organization,Iceland,Q189
483,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","In an envelope with the manuscript, the remains of the bookplate of George John Warren Vernon (1803-1866), fifth Baron Veron; CSL accession number 22953.",former owner,,,,,
484,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","In envelope annotated ""Mr E von Scherling, Juffermanstraat 35.- Oegstgeest, Leiden, Holland""",former owner,,,,,
485,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","In the lower margin of the recto, a note, s. XV, in anglicana script: Iste liber pertinet thome <?>, referring to the book in which this leaf served as pastedown. This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",former owner,,,,,
486,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","In wrapper directed from H. D. Bucher, Basel, to Erik von Scherling, bookdealer in Leyden, whose catalogues bore the name Rotulus Wrapping paper label. Pecilled note: ""S16...20""",former owner,,,,,
487,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.267Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z",Ink stamp of Roy G. Fitzgerald (1875-1962); sold at Parke-Bernet (6 November 1963)?; acquired in 1991 from P. Pirages.,former owner,,,,,
488,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.298Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z",Innocent IV,author,,,human,Innocent IV,Q160609
489,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z",Innocent VIII,author,,,human,Innocent VIII,Q161351
490,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","Inscribed ""2615"" in pencil (f. 1v)",former owner,,,,,
491,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","Inscribed ""Ex Libris Laurenij (sic) Raphaeli (?) de Morian""; date of acquisition by the Bancroft Library UC Berkeley unrecorded. Previous call numbers MAR 11, 2MS PQ4231 A5T6.",former owner,,,,,
492,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","Inscribed ""Ranaldus Ridolfinus"" (f. 1r); purchased at Perugia in 1822 by Guilford; Heber; Sir Thomas Phillipps (1792-1872), his n. 8274",former owner,,,,,
493,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.321Z","Inscribed at foot of fol. 1r, Sum Liber Johannis Hunt ex dono Mariae Lussher 1.5.8.5i doubtless John Hunt (c. 1560-1612), of Gaydon, Staffordshire, etc., given to him in 1585 by Mary Lusher (c. 1564-1634, daughter of Nicholas Lusher, of Shooland in Putterham, Surrey), whom he had married in 1582; by descent to their daughter Bridget, who in 1633 married George Starkey (d. 1679); and to Bridget’s daughter Elizabeth, who in 1690 married Richard Sanders (d. 1723) all of whom appear in the genealogical notes added in the margins of fols. 103v-109v; sale at Sotheby’s, 6 August 1878, lot 1440 (among ‘other properties’), to Quaritch (his General Catalogue, 1880, no. 8575; cat. 332, 1880, no. 41; General Catalogue VIII, 1884, no. 17397; and cat. 369, 1886, no. 35668); Henry Yates Thompson (1838-1928), bought from Quaritch, 14 March 1895, with his bookplate, his no. 29; his sale, Sotheby’s, 23 March 1920, lot 43, to Tregaskis (his cat. 850, 1922, no. 17, and cat. 871, 1923, no. 15); C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
494,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Inside front cover: Ex bibliotheca Com. Eq. Fabricii Orsini Rilli di Poppi. N. 263 in a Sotheby sale, ca. 1890 (according to De Ricci); Adolph Sutro (1830-1898), mayor of San Francisco.",former owner,,,,,
495,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",Isidore (Isidorus Hispalensis),author,,,human,Isidore of Seville,Q166876
496,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Isidore, of Seville, Saint, d. 636",author,,,human,Isidore of Seville,Q166876
497,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Israeli, Isaac, approximately 832-approximately 932",author,,,,,
498,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Iṣfahānī, Muḥammad",scribe.,اصفهاني، محمد,,,,
499,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Iṣfahānī, Ṣ̣adr al-Dīn Muḥammad ibn Kamāl al-Dīn",scribe.,اصفهاني، صدر الدين محمد بن كمال الدين,,,,
500,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Ives, John",former owner,,,,,
501,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Īrawānī, Qāsim",former owner.,ايرواني، قاسم,,,,
502,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","İbrahim Efendi, 1589-1654",author,ابراهيم افندى، 1589-1654,,human,Ibrahim Efendi,Q6073533
503,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",J. Palmer,former owner,,,,,
504,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",J. Paul Getty Museum,former owner.,,,organization,J. Paul Getty Museum,Q731126
505,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jabartī, Ḥasan ibn Ibrāhīm, 1698 or 1699-1774",author,,http://id.loc.gov/authorities/names/nr94039118,human,Hassan al-Jabarti,Q5679896
506,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",Jacobus Beneventanus?,author,,,,,
507,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",Jacopo Sanguinacci,author,,,human,Jacopo Sanguinacci,Q41618032
508,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jahānʹābādī, ʻAbd al-Rashīd",former owner.,جهان‌آبادى، عبد الرشيد،,,,,
509,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jalāl al-Dīn Rūmī, Maulana, 1207-1273",author,جلال الدین رومى، مولانا، 1207-1273,,human,Rumi,Q43347
510,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 31, f2MS PA6304 P2M2.",former owner,,,,,
511,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers, MAR 36, f2MS PA6700 A2 1425.",former owner,,,,,
512,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",James Tregaskis (Firm),former owner,,,,,
513,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","James, of Viterbo, Archbishop of Naples, approximately 1255-1307 or 1308",author,,,human,James of Viterbo,Q352625
514,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jarsey, John",former owner.,,,,,
515,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jastrow, Marcus, 1829-1903",former owner.,,,human,Marcus Jastrow,Q556073
516,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jastrow, Morris, Jr., 1861-1921",former owner.,,,human,"Morris Jastrow, Jr.",Q635773
517,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jazūlī, Muḥammad ibn Sulaymān, -1465",author,جزولي، محمد بن سليمان، -1465,,human,Muhammad al-Jazuli,Q1775944
518,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jazūlī, Muḥammad ibn Sulaymān, 1404-1465",author,جزولي، محمد بن سليمان، -1465,,human,Muhammad al-Jazuli,Q1775944
519,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jāmī, 1414-1492",author.,,,human,Jami,Q312458
520,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jāmī, 1414-1492",author,جامى، 1414-1492,,human,Jami,Q312458
521,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z",Jean de Lignières,author,,http://viaf.org/viaf/275520118,human,Jean de Lignières,Q108732963
522,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.133Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.268Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.209Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.131Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.299Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.322Z","Jean, duc de Berry (1340-1416); Jean du Pré (?); bought of Payne by Sir Thomas Phillipps (1824), his n. 236; acquired by UC Berkeley from Sotheby's (25 November 1969, lot 462). Previous call number 2MS PQ1529 P48E6.",former owner,,,,,
