row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_name,instance_of,structured_value
488,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z",Jacobus Beneventanus?,author,,,,,
490,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Jahānʹābādī, ʻAbd al-Rashīd,",former owner.,جهان‌آبادى، عبد الرشيد،,,,,
492,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 31, f2MS PA6304 P2M2.",former owner,,,,,
493,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers, MAR 36, f2MS PA6700 A2 1425.",former owner,,,,,
494,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z",James Tregaskis (Firm),former owner,,,,,
498,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Jazūlī, Muḥammad ibn Sulaymān, -1465.",author,جزولي، محمد بن سليمان، -1465.,,,,
503,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Jean, duc de Berry (1340-1416); Jean du Pré (?); bought of Payne by Sir Thomas Phillipps (1824), his n. 236; acquired by UC Berkeley from Sotheby's (25 November 1969, lot 462). Previous call number 2MS PQ1529 P48E6.",former owner,,,,,
504,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Jean-Baptiste Joseph Barrois, of Lille (1784-1855), his 297 (green label on spine); the collection bought in 1849 by Bertram, fourth earl of Ashburnham (1797-1878); the fifth earl’s sale, Sotheby’s, 10 June 1901, lot 33; Quaritch, cat. 211 (January 1902), no. 24, and cat. 290 (June 1910), no. 448; bought by C. L. Ricketts from W. M. Voynich, January 1917, and acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
508,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Jerónimo Román (Hieronymo Roman),author,,,,,
512,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Johann Meyer,author,,,,,
516,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",John Felton,author,,,,,
517,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","John Henry Nash. Previous call numbers MAR 12, 2MS BV247 K8.",former owner,,,,,
518,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",John Peacock,former owner,,,,,
519,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",John Shirley,author,,,,,
520,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",John Willis,former owner,,,,,
524,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Joseph Martini (catalogue 28, n. 6); James K. Moffit (1938); bequest of Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers, MAR 29, 2MS PA6231 Z2B6.",former owner,,,,,
525,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.382Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Joseph Martini (d. 1944); acquired by the Bancroft Library UC Berkeley from H. P. Kraus. Previous call number 2MS BR1720 J5.,former owner,,,,,
532,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.383Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Justinian,author,,,,,
534,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kafʻamī, Ibrāhīm ibn ʻAlī, 1436 or 1437-1499 or 1500.",author,كفعمي، ابراهيم بن علي، 1436 or 1437-1499 or 1500.,,,,
535,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kartause Sankt Barbara (Cologne, Allemagne)",former owner,,,,,
536,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.976Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kashfī, Jaʻfar ibn Abī Isḥāq, -1850 or 1851.",author,كشفي، جعفر بن ابي اسحاق، -1850 أو 1851.,,,,
537,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Kauśikarāma.,author,,,,,
538,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kelker, Rudolph F. (Rudolph Frederick), 1820-1906",former owner,,,,,
539,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.456Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kelker, Rudolph Frederick",former owner,,,,,
541,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Khamsī, Muḥammad ibn ʻAbd Allāh,",scribe.,خمسي، محمد بن عبد الله.,,,,
542,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Khayālī, Aḥmad ibn Mūsá, -1457?",author,خيالي، احمد بن موسى، -1457؟,,,,
544,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Khākiyānī, Darvīsh Aḥmad, active 1801,",former owner.,"خاكيانى، درويش احمد، active 1801,",,,,
545,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kilālī, Zubayr ibn Marḍ ,",scribe.,كلالي، زبير بن مرض.,,,,
546,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Kuppferberg, Johannes de,",scribe.,,,,,
547,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.541Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Labitte, Alphonse, 1853-",former owner,,,,,
549,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Lafferde, Henricus",former owner,,,,,
551,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Lansburgh, Mark,",former owner.,,,,,
552,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Lanthony Priory (Gloucestershire, England),",former owner.,,,,,
554,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Lārndawī, ʻAbd Allāh al-Ḥusnī ibn al-Ḥājj ʻAbdī,",scribe.,لارندوي، عبد الله الحسني بن الحاج عبدي.,,,,
555,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",LeMare,former owner,,,,,
556,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Leander van Ess; Sir Thomas Phillipps, his n. 589 (from ""591"" as first inscribed on the pastedown). On f. i, bookseller slip of the firm of Bull and Auvache, 34 & 35 Hart Street, Bloomsbury, W. C., London, Cat. 358 (October 1911).",former owner,,,,,
557,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Leeche, John, 14th century,",former owner.,,,,,
558,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Leo I,author,,,,,
561,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z","Leonardus, Frater, Abbot of the Holy Order of Mount Olivet",former owner,,,,,
562,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.384Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.457Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.977Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.186Z",Lepelletier de Rosanbo,former owner,,,,,
